,HumanRecognition,HITId,AssignmentId,WorkerId,ca,no,tr,fr
1589,Giraffe,3NKW03WTMP6QHCTN41XQW4N4DNDWQ4,3PEIJLRY6XSDDTSSGHXKFWFJCDAWX1,A3PIU3R3IE6VDW,giraffe,19,rzplus,19
1590,Giraffe,3EN4YVUOVFROKPU0JG931MPP8USJXU,3SPJ0334252G7EI3EE079KSKCOMJYS,AQ0YWEW29GSIJ,giraffe,19,rzplus,37
1591,Giraffe,36FQTHX306Q6M8PABZPYWIH8TUMB35,33TIN5LC089R125US29UKQEHGKKY9O,A39FOF5RQ9CQAF,giraffe,19,rzplus,55
1592,Giraffe,3M67TQBQRKNNI09YMUQCSK0OBXV9AV,345LHZDED1RO5RW91SBVQS5IHHM3UO,AF2RVFRGP7GXX,giraffe,20,rxplus,1
1593,Giraffe,3UOMW19E7G5SAS4K3I9MMZLAPBO5C7,3YHH42UU5FEP59AI9R1BX7BS4S7L0A,A23UXKTVERRXNK,giraffe,20,rxplus,19
1594,Giraffe,33W1NHWFZKK73NQKWSBS0DS9EW6ZT1,33C7UALJVPXUXRBHBLW7678WPM3180,AJ7JFYKBG85ZV,giraffe,20,rxplus,37
1595,Giraffe,30EV7DWJUYU1WZ534T1GBWRTOUW6YB,3BWI6RSP7K8PHE0AD4ZGZRVV3DYE7A,AORRGKTLLKLU0,giraffe,20,rxplus,55
1596,Giraffe,3S829FDFU50BH3U89KNSYOUC3AQDX5,39K0FND3ALE5C4QL15ZJMQ2UDP6AM1,A3E7ZJB271LWC4,giraffe,20,rzplus,1
1597,Giraffe,3K8CQCU3LH05EFGVO959SASZ8CQWNH,3CPLWGV3MSYXP31GL00J3AGACYGN9J,A3PIU3R3IE6VDW,giraffe,20,rzplus,19
1598,Giraffe,3R16PJFTT6QSX7C8HQ7A5QS4UON4KZ,3RXPCZQMQTA9Q6HZUJ8VYKPUDAT1G3,A094612415T5EHTYKXTQ,giraffe,20,rzplus,37
1599,Giraffe,3P888QFVY6TIC3KLDF6GFAAIALJQOR,30BXRYBRP8WGR3SDBDFYCARPOPSHWY,A39FOF5RQ9CQAF,giraffe,20,rzplus,55
1600,Giraffe,30U1YOGZHDV3LM89FAH5ZGDKOOHDSC,3RKNTXVS3QXP8E1FV1ZN0WLUOEP4AX,AF2RVFRGP7GXX,giraffe,21,rxplus,1
1601,Giraffe,39XCQ6V3L133UBVJTRWJ0ZT0TPD56F,39GHHAVOMJQ0974JP7C0TVODHFGJ4K,AQ0YWEW29GSIJ,giraffe,21,rxplus,19
1602,Giraffe,38Z7YZ2SC618GH9IFKTBVDEWYC5QIH,3IOEN3P9SBI7TDSTI6Z9MTC5JSI61Q,A3GJ43NLKYZ7O,giraffe,21,rxplus,37
1603,Giraffe,306996CF7ZJAC5BVOVBF8P2BVAY1BT,308Q0PEVBCC5B2QPOKNRY2KTQWUI90,AORRGKTLLKLU0,giraffe,21,rxplus,55
1604,Giraffe,37YYO3NWIGPD9DDZISWU05RKHSQCC2,3LRLIPTPEU8AMGQIGTM37DAQOKEAKZ,A3E7ZJB271LWC4,giraffe,21,rzplus,1
1605,Giraffe,3B286OTITHGCOCM786HPHEER79IJAP,3PB5A5BD0Z5N1SW1JZP4ZUG7GW6G7S,A3GR67CRG4SLB6,giraffe,21,rzplus,19
1606,Giraffe,30EMX9PEWNIBZSEJ7R3S3T8A84QKSM,3634BBTX0STECCH2R6NJ8Y64TX4IFD,A094612415T5EHTYKXTQ,giraffe,21,rzplus,37
1607,Giraffe,3GV1I4SEPCOHW0Y4LECQHOPXFF2L68,3KKG4CDWKMXB3VRA3VLN41AALJO94H,A39FOF5RQ9CQAF,giraffe,21,rzplus,55
1608,Giraffe,3S8A4GJRE62KS5AYZIEW4XNZ66O6VI,39GXDJN2OXDAJ3RFIZGWDVFCBAMV8W,AF2RVFRGP7GXX,giraffe,22,rxplus,1
1609,Horse,3CO05SML8Y4XLN72O9T5UZO584G0RN,3CCZ6YKWRBITZEVAH04X9TGOL6259J,A23UXKTVERRXNK,giraffe,22,rxplus,19
1610,Giraffe,33TGB4G0MSGIYSQ5VAN73SCY6W8XT2,3JPSL1DZ5WYBUMBLD6EJZ5RUICENA6,A3GJ43NLKYZ7O,giraffe,22,rxplus,37
1611,Horse,36JW4WBR19JBTX8PVM0WJ293RXMFHO,3LRKMWOKB9GG68U03FWYOAF5G3OZ2O,AORRGKTLLKLU0,giraffe,22,rxplus,55
1612,Giraffe,3CESM1J3FL2X7UA3PSJSQZ6DDMX6WD,3Q5ZZ9ZEVSETL9C0C8YJ9XLD16F854,A3E7ZJB271LWC4,giraffe,22,rzplus,1
1613,None of the Above,3IYI9285XVZ0HRJ5SKDGN94F7C3JCR,3BF51CHDTZ9NJDRSI6MD5FILNIMH01,A10IUXCZBNYUXC,giraffe,22,rzplus,19
1614,Horse,3087LXLJ7PF0IX2TXETBDAAM5GQ0FD,3YWRV122CWYA6O2FD96RH9DT0PJU8N,AQ0YWEW29GSIJ,giraffe,22,rzplus,37
1615,Horse,3PEG1BH7BHQCI6XHW5HXD4YA4G8BKG,3PPTZCWALUJXYRWL5QMZKSD8WEVZQ5,A39FOF5RQ9CQAF,giraffe,22,rzplus,55
1616,Giraffe,39HYCOOPLRK0NRV4VDLJN7EEWZZDM0,3ND9UOO81O1IDZB32YUW42KW2JMLWH,AF2RVFRGP7GXX,giraffe,23,rxplus,1
1617,Giraffe,3JUDR1D0E9Q45WVGQH8J8X7F9GY2Q8,37UQDCYH61U6JPMW8UOQZVJH34DV71,AQ0YWEW29GSIJ,giraffe,23,rxplus,19
1618,Giraffe,3N3WJQXEMVPTEZF3YC0NRB8LZAM2LU,3NAPMVF0Z0EXMYOUKK4FXQM669I729,A3GJ43NLKYZ7O,giraffe,23,rxplus,37
1619,Giraffe,3W31J70BBVVVSBPNA5DSOO4SM1YCKE,31IBVUNM9WYJYI12QDM2NNWY1WUVFB,AORRGKTLLKLU0,giraffe,23,rxplus,55
1620,Giraffe,3N7PQ0KLJ8O4TB1ULQROXQNTWRQE3Z,3FIJLY1B6Y36TY4641D3HV7GFAVPFQ,A3E7ZJB271LWC4,giraffe,23,rzplus,1
1621,Giraffe,3H6W48L9G7O5H0S84OI1WZXU8RRWPD,3UXUOQ9OKIWMR1JYXZXU3854I1TA7A,A3PIU3R3IE6VDW,giraffe,23,rzplus,19
1622,Giraffe,3J9L0X0VEILKPDC1NZM4A9XF3NA9WW,3WT783CTPFGXMSJMUU51E5HO1VQCBN,AQ0YWEW29GSIJ,giraffe,23,rzplus,37
1623,Giraffe,3ICOHX7EOFA8CJ2X2395VSPMTFFE0D,3LEP4MGT3KZ7RKP0UQ0CYBZ6MWLBD7,A39FOF5RQ9CQAF,giraffe,23,rzplus,55
1624,Giraffe,3ZQX1VYFUG4C6ZKPRLPGTJPIG8H8O4,3LYA37P8IUMF5QVAM7MZ2OUW3IYBKN,AF2RVFRGP7GXX,giraffe,24,rxplus,1
1625,Giraffe,3D06DR5238I2PKSSB3UHX668B3TAM0,3VW04L3ZLX5S2TXIQMT6HFTQL80XX1,A1R8I1H63TWK79,giraffe,24,rxplus,19
1626,Giraffe,36KM3FWE4UBN34NNFVVZPIX57SX07Z,3PPTZCWALUJXYRWL5QMZKSD8W88ZQ6,A3GJ43NLKYZ7O,giraffe,24,rxplus,37
1627,Giraffe,3L1EFR8WXW4IERQ6XAC46LBF8KE9FS,34PGFRQONSACI9N3ZDIJON741C3JW2,AORRGKTLLKLU0,giraffe,24,rxplus,55
1628,Giraffe,3ODOP6T3BVJXGR8ISK165U6ADOW246,3EA3QWIZ4MUOVHZ3MQS8P2L5K56ITD,A3E7ZJB271LWC4,giraffe,24,rzplus,1
1629,Giraffe,3ZTE0JGGDHREI2A28X5LV5L166DOCF,34YB12FSQ2N6MV3ON5RTICDXBL7GM9,A20SXG1DHDIDI7,giraffe,24,rzplus,19
1630,Giraffe,39XCQ6V3L133UBVJTRWJ0ZT0TPY560,33JKGHPFYGTCWNKAA94O8WMUCYEMNA,A2H557RQ3T3LPX,giraffe,24,rzplus,37
1631,Giraffe,3KG2UQJ0NMN0UIK9C0630LADKBENQ9,3ZAZR5XV05HT4QM208L40NORSZUZC0,A39FOF5RQ9CQAF,giraffe,24,rzplus,55
1632,Giraffe,3XJOUITW9XQYPVPT9WSF9KG59MKQTJ,3P59JYT76PJKKWL1XN7G2MEOSPF2TL,AF2RVFRGP7GXX,giraffe,25,rxplus,1
1633,Giraffe,3OKP4QVBQ5W2XAW600WMK1MBFHHAGS,3JJVG1YBEFWCN7A7FKIT0ZBE965B5Z,A1R8I1H63TWK79,giraffe,25,rxplus,19
1634,Giraffe,37M4O367WMH5JEGBG730PVQMJP35M0,3E47SOBEYUV790XS04XI0SL1WF4CIE,AJ7JFYKBG85ZV,giraffe,25,rxplus,37
1635,Giraffe,3126F2F5GB2B006HJOOVATQU1NHEPA,3VD82FOHKUNH5M8VYZANKPHN8QTOCF,AORRGKTLLKLU0,giraffe,25,rxplus,55
1636,Giraffe,3M67TQBQRKNNI09YMUQCSK0OB429AG,320DUZ38GBLGLNX3K8E12KLG7QNJGH,A3E7ZJB271LWC4,giraffe,25,rzplus,1
1637,Giraffe,31HLTCK4COUMPYZ4BVNIGO0O0R2GVJ,30MVJZJNHQC16DAV628RA3ZT3ED9J3,A20SXG1DHDIDI7,giraffe,25,rzplus,19
1638,Giraffe,3L55D8AUGDWQCGE4EKEJXWJ3KGDCYF,3MRNMEIQW95J4TBCL3P6CEVBYOHDLA,A094612415T5EHTYKXTQ,giraffe,25,rzplus,37
1639,Giraffe,3OPLMF3EV8MP3L4WKVY7JZBJA5RNLK,3YOH7BII0D6UE4TGRODZ30O39XUVK6,A39FOF5RQ9CQAF,giraffe,25,rzplus,55
1640,Giraffe,38VTL6WC5DC5DV5PZARBJQDTSSF5YA,3PM8NZGV82F8TWW648YEN7XXLR6QXV,AF2RVFRGP7GXX,giraffe,26,rxplus,1
1641,Giraffe,3ZLW647WBOUCYVPES6WNVPE4ZOK326,3R3YRB5GRJ2OPCVUA7Q5D0JOQ5CUA4,A1R8I1H63TWK79,giraffe,26,rxplus,19
1642,Giraffe,35O6H0UNMVFFI6AQDAQ893Y5FV85JW,3JCG6DTRV7POKZVUIU3MTZ14R4GQQU,A12X8RUSITV7RU,giraffe,26,rxplus,37
1643,Cat,3X878VYTJHHE082DIDEKSPK9DUQ7FE,31IBVUNM9WYJYI12QDM2NNWY1WVFVW,AORRGKTLLKLU0,giraffe,26,rxplus,55
1644,Giraffe,3CVBMEMMYEFYE4TJD32KVAWMT94H7N,3R9WASFE23F0726CRAB58T9UP90ZFJ,A3E7ZJB271LWC4,giraffe,26,rzplus,1
1645,Giraffe,3ODOP6T3BVJXGR8ISK165U6ADO124B,3F6KKYWMNF09STEXXG5LP6Z03JYDNT,A378FIW5KSRV8D,giraffe,26,rzplus,19
1646,Giraffe,3WRBLBQ2HU76WXYO8YZTVVAY6VQ0GC,3YMTUJH0DWFUNA0O11Q4V1BMFOB4TS,A094612415T5EHTYKXTQ,giraffe,26,rzplus,37
1647,Giraffe,3NZ1E5QA72090NCEPIDRBFFS7QDB5V,3GM6G9ZBKRWAR0PU75Q0HVSM1HCMTP,A39FOF5RQ9CQAF,giraffe,26,rzplus,55
1648,Giraffe,3AJA9FLWTFXBPSJ914IHJEAIR3VIF0,3GD6L00D3WW9IGDL5M6QBP9R6B41M1,AF2RVFRGP7GXX,giraffe,27,rxplus,1
1649,Giraffe,359AP8GAHJJ7XWI3RBOJKJZ6GHJC7T,3IXEICO796I82X42KPJJSZV0B8ET6L,A1R8I1H63TWK79,giraffe,27,rxplus,19
1650,Giraffe,3Y40HMYLM4HXY55UVFDH8OY0PAFUXQ,30X31N5D67P8AZ3QL2V5YZ105BNAS6,A3GJ43NLKYZ7O,giraffe,27,rxplus,37
1651,Giraffe,3E24UO25R2PP2L11Y6SI95TRAKX6O0,3BF51CHDTZ9NJDRSI6MD5FILNFRH00,AORRGKTLLKLU0,giraffe,27,rxplus,55
1652,Giraffe,37J05LC5B0IAMJPJSG8R7FMXSCBJDN,3KJYX6QCMDAZ3KNY93DN2LOQU59VJG,A3E7ZJB271LWC4,giraffe,27,rzplus,1
1653,Giraffe,3RTFSSG7UB5FQFDACWPUFIOA3HQLW4,33FOTY3KEQKW9U1USXCC8T4FFINC1Q,A10IUXCZBNYUXC,giraffe,27,rzplus,19
1654,Giraffe,3HEA4ZVWWGL7B7V5O8ME8TF0XUN55K,3IFS6Q0HJMINGHMOXQNIFXPJINXSI5,A094612415T5EHTYKXTQ,giraffe,27,rzplus,37
1655,Giraffe,3SX4X51T938QPND4OJ9UPAVD63XOAI,3PM8NZGV82F8TWW648YEN7XXOEUQXW,A39FOF5RQ9CQAF,giraffe,27,rzplus,55
1656,Giraffe,3S4TINXCD3MV8XIWUX9QKLFJOE2OBJ,3DI28L7YXEDB6SL8OOI7YH4IX9FE1R,AF2RVFRGP7GXX,giraffe,28,rxplus,1
1657,Giraffe,31D0ZWOD1DY5M6LLMY7JZ9ZV80S0AF,3K5TEWLKGZA3893SRLSNQK9QHKRIVM,A1R8I1H63TWK79,giraffe,28,rxplus,19
1658,Giraffe,3J5XXLQDIPALVMNGGGGYXUBFWMNV3G,354GIDR5ZF5C8DLWKYFSZNJ41WJ007,AJ7JFYKBG85ZV,giraffe,28,rxplus,37
1659,Horse,3FULMHZ7PXWNNVCB22KQK3K8JTCM4G,3HYA4D452VIA1R30232RLIZN4Y2F2O,AORRGKTLLKLU0,giraffe,28,rxplus,55
1660,Giraffe,3I7KR83SODCTUDIKYL31MY3KGGW9KV,34V1S5K3GW0PIIVOMJE21ZUOH77696,A3E7ZJB271LWC4,giraffe,28,rzplus,1
1661,Giraffe,3QMELQS6Z8ASZYTHQY9M30YWL7MR6Z,3B837J3LDSV09GP7NDHRTPQA5JWRSO,A20SXG1DHDIDI7,giraffe,28,rzplus,19
1662,Giraffe,3R5OYNIC3F8DPJOE9JDQ9FQV4XAPTH,3S4AW7T80FH64XSJSSOD9A15LBE4LE,A3AJR1PM02424Y,giraffe,28,rzplus,37
1663,Giraffe,3EKTG13I0X2JL3JW8UJ76KMJ5FHLMI,3OB0CAO74LOKG8NDQEXMX7C5ZXSYHE,A39FOF5RQ9CQAF,giraffe,28,rzplus,55
1664,Giraffe,30EV7DWJUYU1WZ534T1GBWRTONQ6YR,3HMVI3QICNR9CX2ZOPU15KWYFLH1YQ,AF2RVFRGP7GXX,giraffe,29,rxplus,1
1665,Giraffe,3YOAVL4CB3GNM2BUHRAKS5GHYXF4Z0,3TVSS0C0E5Z6WCJ8B7WNQTUDZA6WTO,A1R8I1H63TWK79,giraffe,29,rxplus,19
1666,Giraffe,3QTFNPMJD9H98AL0ZWPGREMHPEKZN0,3SPJ0334252G7EI3EE079KSKCIBJY5,AJ7JFYKBG85ZV,giraffe,29,rxplus,37
1667,Giraffe,3YD0MU1ND50J4HL57XSSEO9IGED7A1,32M8BPYGAXLKQCDX2QT1QJ6GU9ZIG1,AORRGKTLLKLU0,giraffe,29,rxplus,55
1668,Giraffe,3QI9WAYOHTA40DTU5N9RTA3S7916SY,3H0W84IWBO1ZZXKPMIXM48MV4R2RE0,A3E7ZJB271LWC4,giraffe,29,rzplus,1
1669,Giraffe,3RIHDBQ1OHXHZ706H949ESTCOY3MH7,3N4BPTXIOCRU1P4GMY3U7EMKVOMUKD,A20SXG1DHDIDI7,giraffe,29,rzplus,19
1670,Giraffe,3YLTXLH3EI5NKAXJ9PW1VWN7T3FPH7,3FE7TXL1LMM7SGT9GJDLXH31B4JQ29,AQ0YWEW29GSIJ,giraffe,29,rzplus,37
1671,Giraffe,3BFF0DJK90BA2B4610HK4KV6RHLTS5,3G5F9DBFOTW3CES8L3A2Q88BHGVHVT,A39FOF5RQ9CQAF,giraffe,29,rzplus,55
1672,Giraffe,34HEO7RUH9TTM05KGBQYJ50IHJ1ARJ,3U5JL4WY5O814R986BR1K4WSPZY4X1,AF2RVFRGP7GXX,giraffe,30,rxplus,1
1673,Giraffe,37VHPF5VZF2BXANM1GGPYJV1R1P8CC,3NS0A6KXC876L2272UHNQE96QI2GZP,A1R8I1H63TWK79,giraffe,30,rxplus,19
1674,None of the Above,3TLFH2L6ZCNHXCN87L2ED2I2TN82TX,3SEPORI8WRY5BBP4GUPDUSY3SQMAZA,AIZUOHKQT14OM,giraffe,30,rxplus,37
1675,Giraffe,3TFJJUELTKO0BVLXLZ7OOSIY51CC2S,3R2PKQ87N07KIM9JDTRW3OQDQVBMID,AORRGKTLLKLU0,giraffe,30,rxplus,55
1676,Giraffe,3LG268AV4B5WCDMWWGSKFOQ9256ER3,3FTOP5WARJNJAJMI66PYHSY0091J0H,A3E7ZJB271LWC4,giraffe,30,rzplus,1
1677,Giraffe,3RWO3EJEMK8CGZC570TG3970CEJ1PK,3DH6GAKTY2O67TN7W03TXEGAVL8ZY0,A3PIU3R3IE6VDW,giraffe,30,rzplus,19
1678,Giraffe,33Q5P9PUTSLQH6O9A6G2B3S5QAHCZ6,3CN4LGXD51NQ4WZIB7D33I31URYY4I,AQ0YWEW29GSIJ,giraffe,30,rzplus,37
1679,Horse,3J06WJ78IQJ57VPZ0QM4GP3YN6VVVS,3X65QVEQI4M9Z15YL7UVS8DTDQJCLR,A39FOF5RQ9CQAF,giraffe,30,rzplus,55
1680,Helicopter,3TKXBROM6W9RUU55KU92YC2AKACJI4,3WOKGM4L75FXBUDFMJH3POFMWJC0OB,AF2RVFRGP7GXX,helicopter,1,rxplus,1
1681,Helicopter,3D1UCPY6HJ8NKAR38N5O5GR7LOC83E,3F1567XTN04IS0E81SS074BFH2MQ9E,AVOF14300525D,helicopter,1,rxplus,19
1682,Helicopter,36QZ6V159CCP2OJV157U9GH8AVDSUG,3X4JMASXCQ8DS0O6IECHJ4FNS1OB0E,A3GJ43NLKYZ7O,helicopter,1,rxplus,37
1683,Helicopter,3IVEC1GSMSYGUO97CNOW6DLO3F71JE,3ZY8KE4ISN2GP7RB4TXWZM0C8YMVQO,A1F6MWP9A0XLJQ,helicopter,1,rxplus,55
1684,Helicopter,3VI0PC2ZB1J2L0LXZT189I6B7OXOXD,3C8HJ7UOPBT6DCYTDXFI3JT3MAFZMT,A3E7ZJB271LWC4,helicopter,1,rzplus,1
1685,Helicopter,3FTID4TN9OXJFK8ARX7I0F9QEPQYLG,3K3R2QNK8F2AKTLPI1C5H584KU99UX,A3PIU3R3IE6VDW,helicopter,1,rzplus,19
1686,Helicopter,3AJA9FLWTFXBPSJ914IHJEAIRA7FIN,3DR23U6WE9DCFCXHQ72H4NNDSDTTEB,A3AJR1PM02424Y,helicopter,1,rzplus,37
1687,Helicopter,304QEQWK0SJUOAFMWHC104J0XHLO0R,3018Q3ZVOMPW9K3D6DV08PW4JFOARE,A39FOF5RQ9CQAF,helicopter,1,rzplus,55
1688,Helicopter,39O0SQZVKQ6B3Y7M98EE9EYSGBVR79,369J354OFH94XSIW0PKCTGGBI0Z6GN,AF2RVFRGP7GXX,helicopter,2,rxplus,1
1689,Helicopter,3EFNPKWBNVN52LM0DJS9C1LP2Q030M,3OS46CRSLJYNFP8RPKJYTHJL8TW6VG,A1R8I1H63TWK79,helicopter,2,rxplus,19
1690,Helicopter,3HEA4ZVWWGL7B7V5O8ME8TF0XUD55A,3ZOTGHDK5MAXC3XRVL0NZUL5URGSOA,AJ7JFYKBG85ZV,helicopter,2,rxplus,37
1691,Helicopter,3AXFSPQOZTX7K33FJM3HVFPI4PQJFX,3N4BPTXIOCRU1P4GMY3U7EMKVLUUKF,A1SVY6OLOUWIOZ,helicopter,2,rxplus,55
1692,Helicopter,3ZXV7Q5FKENKCPX99UMV8BCNE5ICFD,3018Q3ZVOMPW9K3D6DV08PW4JC8ARS,A3E7ZJB271LWC4,helicopter,2,rzplus,1
1693,Helicopter,3XJOUITW9XQYPVPT9WSF9KG59TVQT8,3VAR3R6G1T0FTJIIHNUII3L4I238OU,A3PIU3R3IE6VDW,helicopter,2,rzplus,19
1694,Helicopter,3GITHABAD1KJ2ZIOAPG243CA45WN2R,326O153BMMX5YN1K4H22ZJ5RPRGDEN,A094612415T5EHTYKXTQ,helicopter,2,rzplus,37
1695,Helicopter,3ABAOCJ4SB3UC0Z90ZR3N6LDFL4QMC,3R6BYFZZPBBB276XQSNKB8TJHCMXFA,A39FOF5RQ9CQAF,helicopter,2,rzplus,55
1696,Helicopter,3RTFSSG7UB5FQFDACWPUFIOA3AFLWF,338JKRMM2AYJKQPAA8J6ULUYTJ2AHG,AF2RVFRGP7GXX,helicopter,3,rxplus,1
1697,Helicopter,32FESTC2OKP9V7UZ4JHUUBDQOSHCUW,3FE2ERCCZ170ZBHZ34WT4PGU75OOP1,A1R8I1H63TWK79,helicopter,3,rxplus,19
1698,Helicopter,3ZC62PVYEK9PF9ZP0KO4SVX4JSWXXL,3G5F9DBFOTW3CES8L3A2Q88BH9WVHU,AJ7JFYKBG85ZV,helicopter,3,rxplus,37
1699,Helicopter,3RIHDBQ1OHXHZ706H949ESTCOYYHMX,3WYP994K1BQ4JJ3WUV6I0GNFQETY6K,AORRGKTLLKLU0,helicopter,3,rxplus,55
1700,Helicopter,3RQVKZ7ZSNIUZEQ1UIZD86QK4QM27Q,37UEWGM5HX70FWQDAU27XO31FIYR1H,A3E7ZJB271LWC4,helicopter,3,rzplus,1
1701,Helicopter,36BTXXLZ3Y7EKBP37AG762EIPGGR4E,3D3VGR7TA4EWPZ4SXYGQLHIYD3W3R7,A3PIU3R3IE6VDW,helicopter,3,rzplus,19
1702,Helicopter,3JVP4ZJHESRKSO4JYMZWG7NEL8II0M,3QEMNNSB21YKP8MAH9OWT9DA3427DL,A3AJR1PM02424Y,helicopter,3,rzplus,37
1703,Helicopter,32CXT5U15J27J44MN71PSPH7Y1L8UB,39ZSFO5CACVZQ5YY4D3I6ZM7G1NUJJ,A39FOF5RQ9CQAF,helicopter,3,rzplus,55
1704,Helicopter,3XBXDSS89BIUFFI0M1LGH12HCCLLX8,3SNVL38CI8RYFVNG07IUD80EL3WKC1,A3OLRWACCCCUTU,helicopter,4,rxplus,1
1705,Helicopter,3IVKZBIBK38KX2DB160VQ1SIGN1HSU,3JRJSWSMQLK7GVZNBSWQMAJFY7R3E1,A1R8I1H63TWK79,helicopter,4,rxplus,19
1706,Helicopter,3R0WOCG22P8J0Z0D4FC5EHV89S3UDO,32UTUBMZ7KVTL1PMLB064X5DMX0VBP,AIZUOHKQT14OM,helicopter,4,rxplus,37
1707,Helicopter,3VLL1PIEOTNRQVLC0BPT63MMFOTZOJ,3FE2ERCCZ170ZBHZ34WT4PGU798OPT,AORRGKTLLKLU0,helicopter,4,rxplus,55
1708,Helicopter,3EKZL9T8ZBL4QLOF4KAVBWO0UKVHCG,3DL65MZB8HEVTVV64L7RFDN94QZECH,A3E7ZJB271LWC4,helicopter,4,rzplus,1
1709,Helicopter,3ZVPAMTJXQ2UWRIN2BI8FRBLFLPGRQ,352YTHGROZC4I19T179FHI8Y4U1H4G,AVIPOL2XSM41P,helicopter,4,rzplus,19
1710,Helicopter,3WKGUBL7T2L3HDUQ2QJBKQ5JJOS4L2,37C0GNLMHJ21L885YZJ4NVDE8UX6D2,AQ0YWEW29GSIJ,helicopter,4,rzplus,37
1711,Helicopter,3MYASTQBHAAR86TWN6S04GYJ67CQDU,339ANSOTR91PSY9GSHEGOBY91VYIKW,A39FOF5RQ9CQAF,helicopter,4,rzplus,55
1712,Helicopter,3NBFJK3IPKHRZEQ7AJ14LW6G4RUGOS,3P4MQ7TPP1BECNRGGU963LB6GOSBB6,AF2RVFRGP7GXX,helicopter,5,rxplus,1
1713,Helicopter,3U18MJKL2XLW0HAQ7I58GGLWGWONCF,3TESA3PJ3596E5ZAY8POVHXU70YMMO,A1R8I1H63TWK79,helicopter,5,rxplus,19
1714,Helicopter,3E9ZFLPWP1RSPEAU1YO3PLAPVFSXIL,3Y4W8Q93L3JM0YN6Z7RCZNTDPH6DV6,A12X8RUSITV7RU,helicopter,5,rxplus,37
1715,Helicopter,3JTPR5MT0VBATQG8VVQKAIYIUKCK5E,3RRCEFRB7QBURO671FZJV7509EYB4Q,AORRGKTLLKLU0,helicopter,5,rxplus,55
1716,Helicopter,311HQEI8SVFK5PTDJP8RVH0RPZL7Z3,3Z7ISHFUH4URSNWPJW5ZY1S825LZ80,A3E7ZJB271LWC4,helicopter,5,rzplus,1
1717,Helicopter,33BFF6QPJ4AYABNL6QLUJWUT3VZW31,3L4PIM1GQXFX521GMJ9GBBEBM4PRYZ,A3PIU3R3IE6VDW,helicopter,5,rzplus,19
1718,Helicopter,32XN26MTY2IMIPCPJPW98NF62CCL03,3KB8R4ZV1I6A34ZRWG1K4W23ZM9BGL,A3AJR1PM02424Y,helicopter,5,rzplus,37
1719,Helicopter,3FJ2RVH2625YDXEU9FXXM2HQZGJ92I,3HHRAGRYXC4F7O1SMF0WIZGF2AP9OS,A39FOF5RQ9CQAF,helicopter,5,rzplus,55
1720,Helicopter,3K1H3NEY8OY0VHZIKANOA2UH0DNGDV,3MAOD8E57U9NQZJEOG6XJD2SGGNXNJ,A3OLRWACCCCUTU,helicopter,6,rxplus,1
1721,Helicopter,30P8I9JKPLKO91AKUZ4RCR9ZAI3V5V,3KRVW3HTZRK9C0CFI5LA7QW0ZPESM4,AQ0YWEW29GSIJ,helicopter,6,rxplus,19
1722,Helicopter,35XW21VSWJDMJYW1SRFTITLPX4KSLM,3RANCT1ZVJGT8M0MGLQ18B3U8QSBUH,A3GJ43NLKYZ7O,helicopter,6,rxplus,37
1723,Helicopter,375VMB7D5MIER85DAYNRVE7XFXLID9,3U4J9857OIARABOQ3DXQYJPA0GT7BB,AORRGKTLLKLU0,helicopter,6,rxplus,55
1724,Helicopter,3LEG2HW4VIM7E757C1XPWY312E52FU,320DUZ38GBLGLNX3K8E12KLG7QQJGK,A3E7ZJB271LWC4,helicopter,6,rzplus,1
1725,Helicopter,33NOQL7TARYO53YWTU0X9HWM0JVZ8M,3FPRZHYEP26OI6L96IL0ME71Y9B3V2,A378FIW5KSRV8D,helicopter,6,rzplus,19
1726,Helicopter,3LN50BUKQYAP66G90ABZNOGEAKOPLE,33C7UALJVPXUXRBHBLW7678WPR518C,A3AJR1PM02424Y,helicopter,6,rzplus,37
1727,Helicopter,3EQVJH0T53KLC2QQQ65L06O4I64THK,3NGMS9VZTPHU2LFCQYHY51TCD7UFF5,A39FOF5RQ9CQAF,helicopter,6,rzplus,55
1728,Helicopter,3OREP8RUU5A7GK1Y6EWIFC6HXSBGBO,3SUWZRL0M2C6DEM5UUUOTDVZ5KTE6N,AF2RVFRGP7GXX,helicopter,7,rxplus,1
1729,Helicopter,3UV0D2KX2PIHHLKUGFGDPD0ZMSLF4N,3RXCAC0YIVOR161KT4HADUC2R9V8GC,A1R8I1H63TWK79,helicopter,7,rxplus,19
1730,Helicopter,3HO4MYYR25NKFQLYUS4R8BLGS6GU6W,34J10VATJJXB317B5MYDKXAI0UYIQI,A3242LKO7C4LK4,helicopter,7,rxplus,37
1731,Helicopter,3CVDZS289KZXLB90MJG9B7HZ8JLMF4,38F5OAUN5RB11ORC357MKUS8VTZH72,AORRGKTLLKLU0,helicopter,7,rxplus,55
1732,Helicopter,3YLPJ8OXYBCYH7BFG9MZVK06QXX4XJ,3OS46CRSLJYNFP8RPKJYTHJL8ZUV6F,A3E7ZJB271LWC4,helicopter,7,rzplus,1
1733,Helicopter,36GJS3V79YPDY3ZAU69ZD0PU54VGJY,3QXNC7EIPMUU4799KUYLSYKX45809O,A20SXG1DHDIDI7,helicopter,7,rzplus,19
