,HumanRecognition,HITId,AssignmentId,WorkerId,ca,no,tr,fr
1349,Duck,3HYV4299I3VQU870X7MKO7V4CAIE8L,3EQHHY4HQWR8EOIIV6A71A2BOPZG5Y,A3LV42KWYAJ2Q8,duck,19,rzplus,19
1350,Duck,3NRZ1LDP8Z59BVXDFB28V3RCPRMPZJ,3TK8OJTYM5KVPVQW4GI7ZHA23QGVPP,A2ESBX4C2Q6TQY,duck,19,rzplus,37
1351,Duck,3S8A4GJRE62KS5AYZIEW4XNZ6C1V6W,3UN61F00H0OZ3ERWBH4J0EGIRPCR5Q,A3TYCJO2DG3RMH,duck,19,rzplus,55
1352,Duck,3Y7LTZE0ZWLM3059WX1259EBXYXZUO,3CFVK00FWPKKJKWXBGHS68LJDZ96LG,A18R8GG33EVI6C,duck,20,rxplus,1
1353,Duck,3IKDQS3DRHZ4MGZZA2SGB8PFUQBCIR,3NLZY2D53TODT2FHQPVQCD2AEKDQLU,A2OM8VOFPTQ8V,duck,20,rxplus,19
1354,Duck,3LAZVA75OLQ1KKI0B4GFJSCFU812O7,32M8BPYGAXLKQCDX2QT1QJ6GSZHGIV,ADZLMF2H5IPRO,duck,20,rxplus,37
1355,Duck,3WA2XVDZFPG3QUOC4SPM4TZD6CIE6J,3B2X28YI30E86BALK3SYS5PE36GB6N,A1H2DOSN5SFN7A,duck,20,rxplus,55
1356,Duck,3M4KL7H8LYM46TU0S4U7X9GJH4V166,3X4MXAO0BKNTGX6G7IRSQETV953WRZ,A1GKD3NG1NNHRP,duck,20,rzplus,1
1357,Duck,368IUKXGB877NLD2D65XY5YHKMU6PC,3JJVG1YBEFWCN7A7FKIT0ZBE8C7B5C,A3LV42KWYAJ2Q8,duck,20,rzplus,19
1358,Duck,3PEG1BH7BHQCI6XHW5HXD4YA4EUKB7,3PMBY0YE2B2EYZ4PWAR5NZMYDFI9C9,A2ESBX4C2Q6TQY,duck,20,rzplus,37
1359,Duck,37Y5RYYI1S4HJSDQ6AIHTNGC4C6XSN,3XCC1ODXDPAOW0AUV9SMYPB9NLZRQ3,A3TYCJO2DG3RMH,duck,20,rzplus,55
1360,Duck,3O71U79SSEO6PGEMS3G8I60EXXUMSE,3Z2R0DQ0JLDIVD347SIL30ENOX72E9,A18R8GG33EVI6C,duck,21,rxplus,1
1361,Duck,30EMX9PEWNIBZSEJ7R3S3T8A8XMKS4,3MRNMEIQW95J4TBCL3P6CEVBV6QLDO,A2OM8VOFPTQ8V,duck,21,rxplus,19
1362,Duck,3PMR2DOWPR0PFOR5A334319MXRS541,36AHBNMV1VB34SIB4IEW6MX75Q1DYQ,ADZLMF2H5IPRO,duck,21,rxplus,37
1363,Duck,371Q3BEXEK86OND57S62Q8WNC7NZSV,3LKC68YZ3E2QJKE0FQAOWJOQY7NWO8,A1H2DOSN5SFN7A,duck,21,rxplus,55
1364,Duck,30EV7DWJUYU1WZ534T1GBWRTOP46Y9,3QRYMNZ7F2GG9IAUJ650UAHM4EUNTA,A1GKD3NG1NNHRP,duck,21,rzplus,1
1365,Duck,3JMNNNO3C439PTR22Q7P0MP1XEUW2F,3M81GAB8A4I1GTT5ZC6WYA6548UQB4,A3LV42KWYAJ2Q8,duck,21,rzplus,19
1366,Duck,3BVS8WK9R3ULCB7TW2WL0OJXCA5IBU,33SA9F9TR1T47T1BLC7SR7UCWXCWEL,AKM6A2R4THEII,duck,21,rzplus,37
1367,Duck,3FVBZG9CMMDKWTTZS4HBGVMZLU50HB,31JLPPHS2YTTSMCC56ZMRMDT261O3O,A3TYCJO2DG3RMH,duck,21,rzplus,55
1368,Duck,3J94SKDELLO2FKAY3E4X653SAZV5DE,3OB0CAO74LOKG8NDQEXMX7C5VSNYHV,A3HP7L563UF5DW,duck,22,rxplus,1
1369,Duck,3IKDQS3DRHZ4MGZZA2SGB8PFUQBICX,379J5II41SFOWZPCHY0QIWDWVHNEL4,AKM6A2R4THEII,duck,22,rxplus,19
1370,Duck,31MBOZ6PBRQ6CH75V5PT3OH7BU9CL9,35H6S234SEZ6HVTCJT1LPJPMTZ965A,ADZLMF2H5IPRO,duck,22,rxplus,37
1371,Duck,3CESM1J3FL2X7UA3PSJSQZ6DDGN6WR,3J88R45B2KXNTKVR4VJPN27NHESXPM,A1H2DOSN5SFN7A,duck,22,rxplus,55
1372,Duck,33NOQL7TARYO53YWTU0X9HWM0EY8ZO,3VD82FOHKUNH5M8VYZANKPHN61DOCJ,A1GKD3NG1NNHRP,duck,22,rzplus,1
1373,Duck,388FBO7J0US93KBV3ANXD7DFJHLYN7,3L70J4KAZKL28AK8OC0G30F03ESAD2,A13V95MSIU0JN3,duck,22,rzplus,19
1374,Duck,3UAU495MJLRA4WR2UOQLPB77D4BUOI,34T446B1C4DW25GCWE8CUOL5ABR0CR,A2ESBX4C2Q6TQY,duck,22,rzplus,37
1375,Duck,32K26U12EQNJDEPD95MAA3XRNYOVDO,32N49TQG3KHO2RKUFX0A9ML74A1VA6,A3W1BZJDOLEW9P,duck,22,rzplus,55
1376,Duck,3MZ3TAMYUOM8SIOISZIB03O1UMRIR6,3I7DHKZYGRZ20OMNKM4PJP2ZK8DF55,A18R8GG33EVI6C,duck,23,rxplus,1
1377,Duck,33NKDW9FG0H1CBOU9OSHEICUI3FCXR,3TR2532VITTEOU8X8V5FQT8RAUTJ6L,AKM6A2R4THEII,duck,23,rxplus,19
1378,Duck,3538U0YQ2ITWZP1QG1BUF88T8LAF39,3JZQSN0I3U90GLB71INGNMTOC7PGF4,ADZLMF2H5IPRO,duck,23,rxplus,37
1379,Duck,3G5RUKN2FF2U2J3NVYVHEQKOA5R9NE,31HQ4X3T3W9P6IUUITKV7DHBXPKLSZ,A1H2DOSN5SFN7A,duck,23,rxplus,55
1380,Duck,3ZFRE2BDRCDEK4Z412CPPGDFRN6ZXM,3YGXWBAF74GD1TYDFFVE6RBIPB04CE,A1GKD3NG1NNHRP,duck,23,rzplus,1
1381,Duck,3P4C70TRNUGJTTNAXRLCTF2M9QWGLQ,3SB5N7Y3O739JHWHY04VKF6K7HP0GY,A3LV42KWYAJ2Q8,duck,23,rzplus,19
1382,Duck,3U18MJKL2XLW0HAQ7I58GGLWGUZNCM,3NKQQ8O3924MNJY6UHH731RUB04UDL,A2ESBX4C2Q6TQY,duck,23,rzplus,37
1383,Duck,3JMQI2OLG24659G47E0J0M3E1VMNDZ,3907X2AHF44MS4SUG6YWXCDR6Y9P29,A3W1BZJDOLEW9P,duck,23,rzplus,55
1384,Duck,3ZRKL6Z1FB26X6I0H0ID51GH1BISGC,35H6S234SEZ6HVTCJT1LPJPMR9B56T,A18R8GG33EVI6C,duck,24,rxplus,1
1385,Duck,3WRBLBQ2HU76WXYO8YZTVVAY6OMG0A,3Z2R0DQ0JLDIVD347SIL30ENPI8E2T,A2KAGFQU28JY43,duck,24,rxplus,19
1386,Duck,36D1BWBEIQ0DKHXOYO12RONAZ8M2MS,3W2LOLRXLFE2LXCZI48P23Z0MCIKR7,ADZLMF2H5IPRO,duck,24,rxplus,37
1387,Duck,3WJGKMRWWL8NE5JDIOR5KB922MSCDG,3QEMNNSB21YKP8MAH9OWT9DA1237DG,A1H2DOSN5SFN7A,duck,24,rxplus,55
1388,Duck,39XCQ6V3L133UBVJTRWJ0ZT0TK065T,3VFJCI1K43YXJBGGSDNA4B77FHCRGU,A1GKD3NG1NNHRP,duck,24,rzplus,1
1389,Duck,3R6RZGK0YIBMBPK4519ONO7S5KNYVO,3YDGXNSEO3TBPQ80Y3F945FZ0EK846,A13V95MSIU0JN3,duck,24,rzplus,19
1390,None of the Above,3KWGG5KP7M1QIZPQVHQ831WWB4PMCL,3E7TUJ2EGGLO3RA3W6MG754GYKRD9K,A2LDVDDTFY3LQ9,duck,24,rzplus,37
1391,None of the Above,371QPA24D5NA8R5COH208J8X1G5T1G,30X31N5D67P8AZ3QL2V5YZ1055WSAL,A3TYCJO2DG3RMH,duck,24,rzplus,55
1392,Duck,302U8RURK20SZQGQYZ0D689L1RYVNS,3RWE2M8QWL9FT9D3L4HQAZFH5RN0NB,A18R8GG33EVI6C,duck,25,rxplus,1
1393,Duck,375VMB7D5MIER85DAYNRVE7XFQNIDX,3VP0C6EFSKV4P2EIBSI76L08EPYM64,AKM6A2R4THEII,duck,25,rxplus,19
1394,Duck,338GLSUI56A0J6M56GCVNGG5019FS1,3JV9LGBJWXDUMYO00L66AG2248HGOR,ADZLMF2H5IPRO,duck,25,rxplus,37
1395,Duck,3LB1BGHFM5V7YXGF0699M6J78WXTYN,35K3O9HUAFC2W7FGVNXSNJ8CZ2IEFF,A1H2DOSN5SFN7A,duck,25,rxplus,55
1396,Duck,385MDVINGFE9VPPA9BDHZ3BIZNNWJ5,3WOKGM4L75FXBUDFMJH3POFMXCGO0Q,A1GKD3NG1NNHRP,duck,25,rzplus,1
1397,Duck,3XT3KXP252XF6ZQY0BFDP8X5Y8Z6I0,3F6HPJW4JHZCCDPVSSCRP6LNY3C2WW,A13V95MSIU0JN3,duck,25,rzplus,19
1398,Duck,3JVP4ZJHESRKSO4JYMZWG7NEL68I08,3LEIZ60CDNYR6SFZOOBDYXNJM20Z94,A2U1NN8QDH1YVC,duck,25,rzplus,37
1399,Duck,3I01FDIL7P7AGNRBLV2Z8Y0GQ0W2DO,3QJOXOW4XNQ82H7XHA15I9SLYWNEM3,A3W1BZJDOLEW9P,duck,25,rzplus,55
1400,Duck,3RKHNXPHHZVRE56NWWYSIUQYTPKKUN,3ITXP059P0IJBS6UF88IRY4JRZ1SJM,A18R8GG33EVI6C,duck,26,rxplus,1
1401,Duck,3SBNLSTU7X40MYUNA2BDV9ANB3OZDA,3IGI0VL64BJ0WQ5MNPJ100BZ4ETNOJ,AKM6A2R4THEII,duck,26,rxplus,19
1402,Duck,3JMQI2OLG24659G47E0J0M3E1PLNDM,3LRKMWOKB9GG68U03FWYOAF5ETE2ZV,ADZLMF2H5IPRO,duck,26,rxplus,37
1403,Duck,31KSVEGZ47RQTD8NHGMQ1UX9930WRE,30H4UDGLT6HCZ8WNQOHGCLRPAAUPMG,A1H2DOSN5SFN7A,duck,26,rxplus,55
1404,Duck,3E24UO25R2PP2L11Y6SI95TRAF56OY,3CFVK00FWPKKJKWXBGHS68LJFBK6LH,A1GKD3NG1NNHRP,duck,26,rzplus,1
1405,Duck,3CMIQF80HQPSNXEHDJKMYAORPIG6Q3,3AMW0RGHOH1IHQHN2PWGP0GPG1MNPZ,A3LV42KWYAJ2Q8,duck,26,rzplus,19
1406,Duck,38F60IALBJGA12KUSYY0UEPNWNOT00,34Z02EIMIWCDOMINI032JYL9Y2L0TE,A21RPHHODQOHTH,duck,26,rzplus,37
1407,Duck,391JB9X401781X1ENU76RK94GE9KM9,3HRMW88U1AP9BRS3932QXKQH4U30MR,A76WEZ9QGREEM,duck,26,rzplus,55
1408,Duck,372AGES0J745IDDDRLIC3DBGIZVXRL,3HHRAGRYXC4F7O1SMF0WIZGFY5NO9R,A18R8GG33EVI6C,duck,27,rxplus,1
1409,Duck,37YYO3NWIGPD9DDZISWU05RKHLRCCP,36V4Q8R5ZOZXZKX2Q1W5CQHZEPZQMS,AKM6A2R4THEII,duck,27,rxplus,19
1410,Duck,36BTXXLZ3Y7EKBP37AG762EIP9H4RE,36ZN444YTVX8IPUVQ969VSFIJLAIOM,ADZLMF2H5IPRO,duck,27,rxplus,37
1411,Duck,34R0BODSQ4Y77QOYZ9FHCNLDAH7E53,3ZY8KE4ISN2GP7RB4TXWZM0C6Z3VQ5,A1H2DOSN5SFN7A,duck,27,rxplus,55
1412,Duck,3QI9WAYOHTA40DTU5N9RTA3S7486SV,31JLPPHS2YTTSMCC56ZMRMDT0PMO39,A1GKD3NG1NNHRP,duck,27,rzplus,1
1413,Duck,3FI30CQHWNI5JRCSU1NW3LTS3IF6BR,3YWRV122CWYA6O2FD96RH9DTZPG8UX,A13V95MSIU0JN3,duck,27,rzplus,19
1414,Duck,3IH9TRB0GEYKZDP1U53WUC6OQYEI1B,3TVRFO09GOEX2ZGTC3QI6LY3EWKLXR,ATNNZOOIRXT1B,duck,27,rzplus,37
1415,Duck,39O6Z4JLY5WXBKUU05NM4A0J3G0XVS,3QY7M81QHBLS3ESK9QAJXM80N3H7KW,A3C8JI69WPTKWH,duck,27,rzplus,55
1416,Duck,3MWOYZD5XYNX967TXNEZBGFD5Y1NOI,32SCWG5HIL3AA5BV38AZNPU3I9CP6Z,A18R8GG33EVI6C,duck,28,rxplus,1
1417,Duck,3DZKABX20L498MJZ99RZQXF92S7CVO,34X6J5FLPXX7YCRHN4JDWYPIAV4JQH,AKM6A2R4THEII,duck,28,rxplus,19
1418,Duck,3JUDR1D0E9Q45WVGQH8J8X7F99J2QF,3R3YRB5GRJ2OPCVUA7Q5D0JOOZSAUM,ADZLMF2H5IPRO,duck,28,rxplus,37
1419,None of the Above,3FCO4VKO07CMUU2HN2UEA7Z91N27EB,34QN5IT0T3QUQ2QZF2S7S2PMIX680H,A1H2DOSN5SFN7A,duck,28,rxplus,55
1420,Duck,33EEIIWHLA6D2NTIERSUA24Q69DQVG,3MRNMEIQW95J4TBCL3P6CEVBWX6LDN,A1GKD3NG1NNHRP,duck,28,rzplus,1
1421,Duck,3NFWQRSHWHDXT1DEBGIEY2X2CUAGFL,31EUONYN2Z2D4VEVPG5SAH5CS6AOVW,A13V95MSIU0JN3,duck,28,rzplus,19
1422,Duck,3RIHDBQ1OHXHZ706H949ESTCOWUMHU,358UUM7WR32EQI5FZAJGYYUEIVUR7S,A2LDVDDTFY3LQ9,duck,28,rzplus,37
1423,Duck,31ODACBEOXEXAVCEKWNPZFKJ79JQSJ,3PXX5PX6L1X9TDMOAG9A8AR01HEAB6,A3C8JI69WPTKWH,duck,28,rzplus,55
1424,Duck,3TL87MO8DPODFTRFM7FUBU2A82ALFS,3WOKGM4L75FXBUDFMJH3POFMV1MO08,A3HP7L563UF5DW,duck,29,rxplus,1
1425,Duck,37PGLWGSKW5M5EBN2F9EZR2NZZKKIC,382M9COHELERFPC6QCSR9J9F89NUEN,AKM6A2R4THEII,duck,29,rxplus,19
1426,Duck,32ZCLEW0C2JJBGS9XPZM793M6OJPJY,3O7L7BFSHIOM6YH6WV3DQGL4FJ3EID,ADZLMF2H5IPRO,duck,29,rxplus,37
1427,Duck,33IXYHIZC8HF8T5BHQDJEGI1Q7G2EQ,3DUZQ9U6SQNS2N6OWXM1UMFDONKSVN,A1H2DOSN5SFN7A,duck,29,rxplus,55
1428,Duck,3MDWE879VK1S1AEQS8Q8NVKUTHUB9A,30ZX6P7VFCUQ6TPWLTTC0GRFVHBJ29,A1GKD3NG1NNHRP,duck,29,rzplus,1
1429,Duck,3K1H3NEY8OY0VHZIKANOA2UH0HUGDA,3DZQRBDBSPE8QE45CNGVBRNUY8SS32,A13V95MSIU0JN3,duck,29,rzplus,19
1430,Duck,3UAU495MJLRA4WR2UOQLPB77D4BOUC,3JNQLM5FT8LW1JDWOE5PGV471IP2LT,A2ESBX4C2Q6TQY,duck,29,rzplus,37
1431,Duck,30IRMPJWE2IZYDE6S23NDJ3EM18KRX,3BV8HQ2ZZ003N15TEPS2XU58NHBA6V,A3W1BZJDOLEW9P,duck,29,rzplus,55
1432,Duck,3HUR21WDEXOEFEPZ5GA6B94DLMAXYN,34Z02EIMIWCDOMINI032JYL9U9AT06,A18R8GG33EVI6C,duck,30,rxplus,1
1433,Duck,3VLL1PIEOTNRQVLC0BPT63MMFHWOZX,36DSNE9QZ9X4D0E18RR97TUIVVZOJT,A2KAGFQU28JY43,duck,30,rxplus,19
1434,Duck,3BVS8WK9R3ULCB7TW2WL0OJXC5FIBU,3X31TUMD71LPCYV05A5BBCU27ESL1E,ADZLMF2H5IPRO,duck,30,rxplus,37
1435,Duck,3K8CQCU3LH05EFGVO959SASZ86BWNQ,3RSDURM96EL8WYWB0DPGC4FS5DEYE2,A1H2DOSN5SFN7A,duck,30,rxplus,55
1436,Duck,3R5OYNIC3F8DPJOE9JDQ9FQV4SBTPC,3WSELTNVR719PZG5A20V84XM57WATE,A1GKD3NG1NNHRP,duck,30,rzplus,1
1437,Duck,341H3G5YG3D6NETTYQNIG2Q4HIEZ0O,3KYQYYSHYZ6RAEE9YV5Y4VZ5SUWODD,A13V95MSIU0JN3,duck,30,rzplus,19
1438,Duck,32K26U12EQNJDEPD95MAA3XRNXDVDB,3OE22WJIGMNGCS2BZ3NR30YTUKPQUS,AKM6A2R4THEII,duck,30,rzplus,37
1439,Duck,3XU9MCX6WRB4HXAG3WXJDNHK51MR2I,3Y5140Z9D1FQ3P6W59JOKSK8VU6IPD,A3W1BZJDOLEW9P,duck,30,rzplus,55
1440,Giraffe,3OWZNK3RZOOWXP2X7QSOIY44CPZ2UK,3WMINLGALF2S3IEUOG55JUXIF9HACQ,A3HP7L563UF5DW,giraffe,1,rxplus,1
1441,Giraffe,391FPZIE5FL0CF5FQBVV52A61D3UHQ,3OLQQLKKNWOI191CEDOD2H04RTUEJG,A2KAGFQU28JY43,giraffe,1,rxplus,19
1442,Giraffe,3A9LA2FRXVDSTJZAVG6IP99AVVOHX9,3E1QT0TDFT85XX7FJSHDY6PI4G48I7,ADZLMF2H5IPRO,giraffe,1,rxplus,37
1443,Giraffe,3LN3BXKGD3UZ4NZ915SE2QJ27UPWGI,3B4YI393VDVCAVPK22HWJZV6PJNSSF,A1H2DOSN5SFN7A,giraffe,1,rxplus,55
1444,Giraffe,36BTXXLZ3Y7EKBP37AG762EIPBJ4RK,36WLNQG7839CJQ30QLBW4THRKE8BEW,A1GKD3NG1NNHRP,giraffe,1,rzplus,1
1445,Giraffe,3I6NF2WGJJV5R4KP5455CQ6PN0WG52,3HSYG7LRBNXGYTZ4SKZS1RDMSWBKKQ,A3LV42KWYAJ2Q8,giraffe,1,rzplus,19
1446,Giraffe,366FYU4PUJOAP9916WJNEC4V7B7KE7,3F6HPJW4JHZCCDPVSSCRP6LNZPR2WK,A2ESBX4C2Q6TQY,giraffe,1,rzplus,37
1447,Giraffe,3AQN9REUUIF0H8KIEG9UH21L5FQYD0,33L7PJKHCKXV6BNQD4GHCDRRH0E8TQ,A3C8JI69WPTKWH,giraffe,1,rzplus,55
1448,Giraffe,3ZICQFRS44H3PZZJ2K0AM1TQZGCZZD,3IAS3U3I0JFKOARKX1GV2S82L0QB2E,A18R8GG33EVI6C,giraffe,2,rxplus,1
1449,Giraffe,3AC6MFV6ANHHYEZPWYU3MUPL3VIHZ2,3634BBTX0STECCH2R6NJ8Y64QEBFIC,AKM6A2R4THEII,giraffe,2,rxplus,19
1450,Giraffe,3CVBMEMMYEFYE4TJD32KVAWMT297H4,3EFE17QCRG4NKMB4R85XFLO4GXXHSO,ADZLMF2H5IPRO,giraffe,2,rxplus,37
1451,Giraffe,3EHVO81VO8KK3IEHONLBU059QHU1HO,3TDXMTX3CFTITJORQDKFESTRYWUI6X,A1H2DOSN5SFN7A,giraffe,2,rxplus,55
1452,Giraffe,32CAVSKPDHOP84K1OMSADFUZKQCU10,33F859I56ACO30U2GMJ2PWE4CUZBHB,A1GKD3NG1NNHRP,giraffe,2,rzplus,1
1453,Giraffe,3K3G488TS57W4TE380AH64ARTN55QM,3WT783CTPFGXMSJMUU51E5HO0VRBCM,A13V95MSIU0JN3,giraffe,2,rzplus,19
1454,Giraffe,3538U0YQ2ITWZP1QG1BUF88T8Q0F39,3FTF2T8WLVHNCXAUD1R6ZTT15V09WI,A2ESBX4C2Q6TQY,giraffe,2,rzplus,37
1455,Giraffe,3AA88CN99S28VEQS6XVHLFWBPONKYZ,3180JW2OT8BI5Q8J3CVAYNURH9S5JO,A3W1BZJDOLEW9P,giraffe,2,rzplus,55
1456,Giraffe,3Y40HMYLM4HXY55UVFDH8OY0PYZXUP,37C0GNLMHJ21L885YZJ4NVDE4Q4D64,A18R8GG33EVI6C,giraffe,3,rxplus,1
1457,Giraffe,3X52SWXE104MNBJ4ZJWVCZYN919CWY,3II4UPYCON6UVQRPD8X2T0U55CDDQ5,A2OM8VOFPTQ8V,giraffe,3,rxplus,19
1458,Giraffe,3FULMHZ7PXWNNVCB22KQK3K8JMI4MQ,33JKGHPFYGTCWNKAA94O8WMUAKNNMQ,ADZLMF2H5IPRO,giraffe,3,rxplus,37
1459,Giraffe,3DIIW4IV9SU1RCMKHNMYSADR2EJ4IX,3F6HPJW4JHZCCDPVSSCRP6LNX2M2W3,A1H2DOSN5SFN7A,giraffe,3,rxplus,55
1460,Giraffe,3T5ZXGO9EHNUB7YSFOHXV8HMUKJZQP,3IRIK4HM3EJRGG2RY3OT3PVWL266C1,A1GKD3NG1NNHRP,giraffe,3,rzplus,1
1461,Giraffe,30Y6N4AHZSVRK78W0LH0968O2Q5DR3,3GLB5JMZF1U3I1XBACSQZMQ3195GDK,A13V95MSIU0JN3,giraffe,3,rzplus,19
1462,Giraffe,3QQUBC640HDK3FLLYE1VUT66HCNXNY,3U5JL4WY5O814R986BR1K4WSS5UX45,A2ESBX4C2Q6TQY,giraffe,3,rzplus,37
1463,Giraffe,3I6NF2WGJJV5R4KP5455CQ6PN23G5D,3MMN5BL1W335SJR0SQK9ZIOO77W3M0,AVV45BXBPOCS0,giraffe,3,rzplus,55
1464,Giraffe,35F6NGNVNBIOJDKEDXJ99TZA4RDT7Z,3U4J9857OIARABOQ3DXQYJPAWGHB7Z,A18R8GG33EVI6C,giraffe,4,rxplus,1
1465,Giraffe,30UZJB2PPKB4XS81APYLTWHGJRS53C,3QAPZX2QN8CJ4NOAZLJ6IBCJVHY20V,A2KAGFQU28JY43,giraffe,4,rxplus,19
1466,Giraffe,3N3WJQXEMVPTEZF3YC0NRB8LZ3WL29,3QBD8R3Z25IEAIVG5K451R5ZE384OS,ADZLMF2H5IPRO,giraffe,4,rxplus,37
1467,Giraffe,3421H3BMADGYJTC2G03PLJ371LMJ9K,33JKGHPFYGTCWNKAA94O8WMUAVZMNN,A1H2DOSN5SFN7A,giraffe,4,rxplus,55
1468,Giraffe,371Q3BEXEK86OND57S62Q8WNC84ZSE,3SB5N7Y3O739JHWHY04VKF6K6RD0G5,A1GKD3NG1NNHRP,giraffe,4,rzplus,1
1469,Giraffe,3R15W654WGSA6IHO0NQONT6OFD5LQQ,31LM9EDVOPRMVFEP7CRWS4UD75ONJD,A13V95MSIU0JN3,giraffe,4,rzplus,19
1470,Giraffe,3GL25Y6856TELX0LMDMVHEH6CMDXMY,3SEPORI8WRY5BBP4GUPDUSY3SFRZAI,A2ESBX4C2Q6TQY,giraffe,4,rzplus,37
1471,Giraffe,3W9XHF7WHNUCESRYWR8IDY4WAM5KTA,3MD9PLUKKMDCVUJTPYUIGYI3RS6ZNU,A3W1BZJDOLEW9P,giraffe,4,rzplus,55
1472,Giraffe,3SSN80MU9FNJV90I119F21P2N71XKS,3H0W84IWBO1ZZXKPMIXM48MV0PQER3,A18R8GG33EVI6C,giraffe,5,rxplus,1
1473,Giraffe,3BO3NEOQN3GGT121QOWP5DZRUNQIAV,3300DTYQT6GZNW5P938MZICQ5N8EQR,AKM6A2R4THEII,giraffe,5,rxplus,19
1474,Giraffe,39O0SQZVKQ6B3Y7M98EE9EYSGB77R1,3XCC1ODXDPAOW0AUV9SMYPB9LIARQ6,ADZLMF2H5IPRO,giraffe,5,rxplus,37
1475,Giraffe,3ACRLU861QD9W6570J6UF9L5KDTEB4,33FOTY3KEQKW9U1USXCC8T4FDGQC1N,A1H2DOSN5SFN7A,giraffe,5,rxplus,55
1476,Giraffe,30QQTY5GNNJ3JQZ3D29JEPLCNCCU7X,3FPRZHYEP26OI6L96IL0ME71WIK3VR,A1GKD3NG1NNHRP,giraffe,5,rzplus,1
1477,Giraffe,3CESM1J3FL2X7UA3PSJSQZ6DDJWW6W,36V4Q8R5ZOZXZKX2Q1W5CQHZGBQQMT,A13V95MSIU0JN3,giraffe,5,rzplus,19
1478,Giraffe,3VI0PC2ZB1J2L0LXZT189I6B7MSXOD,32N49TQG3KHO2RKUFX0A9ML749DAVV,A2XFLC9IUFS35U,giraffe,5,rzplus,37
1479,Giraffe,33K3E8REXZUZ08YHSCCCCWGBSIZX8N,3G5W44VEUBHBW73L2TED3ZLTM78KGM,A6YDORFZZXXPQ,giraffe,5,rzplus,55
1480,Giraffe,3PCPFX4U53PO6Q7SECNQSG14I8XQFM,354GIDR5ZF5C8DLWKYFSZNJ4XYA00Y,A18R8GG33EVI6C,giraffe,6,rxplus,1
1481,Horse,3SNR5F7RA5SJJEJD6TYB1WPIF2OIEQ,3GLB5JMZF1U3I1XBACSQZMQ3ZO0GD7,AKM6A2R4THEII,giraffe,6,rxplus,19
1482,Giraffe,3AXFSPQOZTX7K33FJM3HVFPI4IWFJL,3WEV0KO0OQR686625CM7O096O55DSC,ADZLMF2H5IPRO,giraffe,6,rxplus,37
1483,Horse,39KV3A5D2B6N4D7ZOXEJZO3O2EB7SC,3SNLUL3WO8M5LVMY7YFVMEZZIM8LUI,A1H2DOSN5SFN7A,giraffe,6,rxplus,55
1484,Giraffe,39AYGO6AGIJ7K01PXRS5UGTMK506NJ,3EJPLAJKEQF4O9D1QH81ENWHUJ66ZC,A1GKD3NG1NNHRP,giraffe,6,rzplus,1
1485,Giraffe,3TTPFEFXDWJFA4FEUTXSPWWQYVK6H7,3RXPCZQMQTA9Q6HZUJ8VYKPUCGG1G1,A13V95MSIU0JN3,giraffe,6,rzplus,19
1486,Giraffe,3KLL7H3EHG00PUUFV1501OCPFP6VHK,3QBD8R3Z25IEAIVG5K451R5ZG1P4O7,A2ESBX4C2Q6TQY,giraffe,6,rzplus,37
1487,Giraffe,382GHPVPIVQM1941WKFBO4B2J1334N,3UOUJI6MTHD0LP3NLHIJX8UMRNQXUA,A76WEZ9QGREEM,giraffe,6,rzplus,55
1488,Giraffe,3VIVIU06GNBHV2BQNRMUE4UROZSIMI,3S06PH7KSV36EM78ST7NSZMXWFTD1B,A18R8GG33EVI6C,giraffe,7,rxplus,1
1489,Giraffe,3ZUE82NE1D0I0M7WSI6Q6PG4O7YF8X,3YDGXNSEO3TBPQ80Y3F945FZYSX849,A2OM8VOFPTQ8V,giraffe,7,rxplus,19
1490,Giraffe,3R16PJFTT6QSX7C8HQ7A5QS4UHN4KL,3WETL7AQWX77KC6U0R3NIGD2J86532,ADZLMF2H5IPRO,giraffe,7,rxplus,37
1491,Giraffe,3VLL1PIEOTNRQVLC0BPT63MMFIKZOY,3ZPPDN2SLZVTVXO3S1X0DNM1W4V9EQ,A1H2DOSN5SFN7A,giraffe,7,rxplus,55
1492,Giraffe,30ZKOOGW3Z55TV63IHBJDEI5DNL1AW,3PWWM24LHWX1MCTDUPWLBQI1F6I82F,A1GKD3NG1NNHRP,giraffe,7,rzplus,1
1493,Giraffe,3Z56AA6EL7Z12IGPLQD5H14MFHJ6MG,3X1FV8S5J1QPCIXX1XSK58WA1HTVGK,A13V95MSIU0JN3,giraffe,7,rzplus,19
1494,Giraffe,3IZPORCT2I88WNDYMH0Q0RNMUJTHRD,3B4YI393VDVCAVPK22HWJZV6R6VSSZ,A2ESBX4C2Q6TQY,giraffe,7,rzplus,37
1495,Giraffe,3BPP3MA3UFJL9FRJRWVOTCHAWCNLEO,3F6HPJW4JHZCCDPVSSCRP6LNZVD2WI,A3W1BZJDOLEW9P,giraffe,7,rzplus,55
1496,Giraffe,3TUOHPJXZKWAQ9UZQFSIQCJXAEAXWO,3EQHHY4HQWR8EOIIV6A71A2BLND5GU,A18R8GG33EVI6C,giraffe,8,rxplus,1
1497,Giraffe,3L21G7IH5AV6PD46YNPZG00CGCI1YW,39JEC7537Y0CV6HSZBW1FHBV14GCVY,A2OM8VOFPTQ8V,giraffe,8,rxplus,19
