,HumanRecognition,HITId,AssignmentId,WorkerId,ca,no,tr,fr
1519,Giraffe,3BO3NEOQN3GGT121QOWP5DZRRKMIAI,3RJSC4XJ14TB3K7XH4L4GIFUR2O05P,AHYTT3T8W9Y9Y,giraffe,10,rzplus,55
1520,Giraffe,33K3E8REXZUZ08YHSCCCCWGBP51X8W,3TPZPLC3M4BBDMODK6C1GMIIKZIP39,A3O9Q7AV4TDE4G,giraffe,11,rxplus,1
1521,Giraffe,3J6BHNX0VCREJFMEZVM64ZY4IQTKNO,386PBUZZXJWW7FB4VZBHFCQNBHFLJL,A1171IQSWQS0K8,giraffe,11,rxplus,19
1522,Giraffe,3BO3NEOQN3GGT121QOWP5DZRRI7AIR,3X08E93BHZH20ZTQOCBQHP3LZQ866E,A2HM35CWB7IIFM,giraffe,11,rxplus,37
1523,Giraffe,3KWGG5KP7M1QIZPQVHQ831WW8W8MCL,3HPZF4IVNQSTZ0CX4MJLMGFOVUTCYA,A3BEGZR3FC5XQA,giraffe,11,rxplus,55
1524,Giraffe,3Z3R5YC0Q6M1Y6ZKVGHLXLCRZEWTFY,31HQ4X3T3W9P6IUUITKV7DHA77OLSB,A398CG5XGBNGGE,giraffe,11,rzplus,1
1525,Giraffe,3VZYA8PIURX8G094R2G2RYJ9D6850W,3V0Z7YWSI2ZZXOPQ2I7V342802FV27,A376DD71XY793G,giraffe,11,rzplus,19
1526,Giraffe,3VQTAXTYO6KQL22TQJLZJR783V5BUL,3RRCEFRB7QBURO671FZJV75ZI3HB4U,A31TGM13CAYTBG,giraffe,11,rzplus,37
1527,Giraffe,3XT3KXP252XF6ZQY0BFDP8X5V1WI6S,3LYA37P8IUMF5QVAM7MZ2OUVFWGKBG,AHYTT3T8W9Y9Y,giraffe,11,rzplus,55
1528,Giraffe,36GJS3V79YPDY3ZAU69ZD0PU2QZJGA,3XIQGXAUMG7YNERR89P8NGG1R0FX7C,AODANWH0HK3JK,giraffe,12,rxplus,1
1529,Giraffe,3PUV2Q8SW73440R74OVA9R3KHSIDBF,37TRT2X24UQKU6PS4MMN19UIZNQJBL,A19MM9MW8HPLTH,giraffe,12,rxplus,19
1530,Giraffe,3GV1I4SEPCOHW0Y4LECQHOPXC3B6LB,3Z7ISHFUH4URSNWPJW5ZY1S7APVZ8K,A2HM35CWB7IIFM,giraffe,12,rxplus,37
1531,None of the Above,38VTL6WC5DC5DV5PZARBJQDTPP0Y5F,3PM8NZGV82F8TWW648YEN7XWX33QXQ,A32F420NFLF032,giraffe,12,rxplus,55
1532,Giraffe,37NXA7GVTW52BQD5MMKYTG5WTVYVLL,3O7L7BFSHIOM6YH6WV3DQGL3PCSEIW,AODANWH0HK3JK,giraffe,12,rzplus,1
1533,Giraffe,302U8RURK20SZQGQYZ0D689LYNKVN3,3AWETUDC96RKHT82SIHQBQMLD9FZIJ,A376DD71XY793G,giraffe,12,rzplus,19
1534,None of the Above,3DWNFENNF6UXMN6QZ57Y4BSRCNQJ4R,3M23Y66PO667NXRNVPETIUZDII9S6X,A31TGM13CAYTBG,giraffe,12,rzplus,37
1535,Giraffe,391FPZIE5FL0CF5FQBVV52A6YAZUHD,3HUTX6F6VYM474GT16LH8C805VAO2Z,AHYTT3T8W9Y9Y,giraffe,12,rzplus,55
1536,Giraffe,3O2Y2UIUDTT2VN9X173TWUPVG0ZFK6,3TMFV4NEPCDNYSRK89LSZXYPTIG8WI,A4FUUCTAPWUHK,giraffe,13,rxplus,1
1537,Giraffe,3909MD9T32GZ9NHN5LSQYZCQW2BFES,3F1567XTN04IS0E81SS074BEPIGQ9A,A19MM9MW8HPLTH,giraffe,13,rxplus,19
1538,Giraffe,368IUKXGB877NLD2D65XY5YHHDC6P9,3WETL7AQWX77KC6U0R3NIGD1T4X35R,A2HM35CWB7IIFM,giraffe,13,rxplus,37
1539,Giraffe,3YGE63DIOBW2TJOON33BHYWMX9PW0T,3LQ8PUHQFPRYQ888MWBJBJIGI3YHIG,A32F420NFLF032,giraffe,13,rxplus,55
1540,Giraffe,388CL5C1SMMXTPILHX3UEFENLGNLHL,3RXPCZQMQTA9Q6HZUJ8VYKPTLQP1G1,A398CG5XGBNGGE,giraffe,13,rzplus,1
1541,Giraffe,3DGDV62G8R8J5KU1Q4TU8SH514T2PZ,37UQDCYH61U6JPMW8UOQZVJGBI1V7N,A376DD71XY793G,giraffe,13,rzplus,19
1542,Giraffe,359AP8GAHJJ7XWI3RBOJKJZ6D587CM,3G0WWMR1UZJ3H2I222B5P56YVKDNQD,A31TGM13CAYTBG,giraffe,13,rzplus,37
1543,Giraffe,3ZZAYRN1J9QV4JCDUJ0BKFL5RI6OT4,3PDJHANYK9FIXOD7KV2UEGSB9EZH6M,AHYTT3T8W9Y9Y,giraffe,13,rzplus,55
1544,Giraffe,3E9ZFLPWP1RSPEAU1YO3PLAPS16IXP,3WMINLGALF2S3IEUOG55JUXHRQYACF,AODANWH0HK3JK,giraffe,14,rxplus,1
1545,Horse,3JVP4ZJHESRKSO4JYMZWG7NEITTI00,358UUM7WR32EQI5FZAJGYYUDQEXR73,A4FUUCTAPWUHK,giraffe,14,rxplus,19
1546,Giraffe,3UYRNV2KJWYUOEKDQ6P3EUPDNT18N1,36PW28KO43V70GY8K7B09IXKC7NAEU,A2HM35CWB7IIFM,giraffe,14,rxplus,37
1547,None of the Above,3HFWPF5ALCI53U6CMLBTM7R8U8E3SH,3570Y55XZTI6GCS268F4C703TMPYGA,A32F420NFLF032,giraffe,14,rxplus,55
1548,Giraffe,3ZQX1VYFUG4C6ZKPRLPGTJPID22O8Q,37C0GNLMHJ21L885YZJ4NVDDG96D6I,A398CG5XGBNGGE,giraffe,14,rzplus,1
1549,Giraffe,3UEDKCTPAYPPGUURJO5H82CEIA97KJ,36TFCYNS489VG3X3LIBKET5V5W7XHW,A376DD71XY793G,giraffe,14,rzplus,19
1550,Giraffe,33Q5P9PUTSLQH6O9A6G2B3S5NYKZC5,3VD82FOHKUNH5M8VYZANKPHMHFHCOC,A31TGM13CAYTBG,giraffe,14,rzplus,37
1551,Giraffe,3V0TR1NRWD1MLU3M5ZULBCP8M2LA4V,37ZHEEHM60LM7GKDOKIKG0RXLK6375,AHYTT3T8W9Y9Y,giraffe,14,rzplus,55
1552,Giraffe,3J9L0X0VEILKPDC1NZM4A9XF09DW9R,3KB8R4ZV1I6A34ZRWG1K4W2270ABGK,AODANWH0HK3JK,giraffe,15,rxplus,1
1553,Giraffe,3OID399FYJ6UHH3N9QH6SHU5WQAFDZ,39L1G8WVWUQ8WU5BZ41BFQ0KHEO13J,A1171IQSWQS0K8,giraffe,15,rxplus,19
1554,Giraffe,3PN6H8C9S7PZLQMFYAVEEGJEZDZDAS,3OXV7EAXLIP33G685ADSAMR1PZ863A,A2HM35CWB7IIFM,giraffe,15,rxplus,37
1555,Giraffe,3OZ4VAIBF0EWG0P5J18LD1S4P9TJVD,3R08VXYT7GUJYEM1Y4TMLX2UJB1W71,A3BEGZR3FC5XQA,giraffe,15,rxplus,55
1556,None of the Above,3SX4X51T938QPND4OJ9UPAVD3Q2OAU,3X87C8JFVAA0XFA7AYSROZG4HDAQS4,A398CG5XGBNGGE,giraffe,15,rzplus,1
1557,Giraffe,382GHPVPIVQM1941WKFBO4B2GMX34K,39LOEL67OW4Q7UPWYPAQU0NSVIF38M,A376DD71XY793G,giraffe,15,rzplus,19
1558,None of the Above,3RTFSSG7UB5FQFDACWPUFIOA05ULWH,3EF8EXOTT5UJH8702PTYVXH9EOEJ18,A31TGM13CAYTBG,giraffe,15,rzplus,37
1559,Giraffe,3G4VVJO6Q2FEM0YRFAZY8O3ZIABKPB,3AMYWKA6YFLSP5ZUO8XKYPPCL0D6OZ,AHYTT3T8W9Y9Y,giraffe,15,rzplus,55
1560,Giraffe,3CRWSLD92N3RROMTLMZZY1QDX6LOM6,3U0SRXB7CH43T3X2FH05UVG3QY0NRI,A4FUUCTAPWUHK,giraffe,16,rxplus,1
1561,Giraffe,3L60IFZKG6HV7TZVQCOWMNLG4XGHH8,32M8BPYGAXLKQCDX2QT1QJ6F2LVGIP,A19MM9MW8HPLTH,giraffe,16,rxplus,19
1562,Giraffe,3X52SWXE104MNBJ4ZJWVCZYN6WQCW2,3KMS4QQVK6P5I77QR98VLELGTKUFKU,A2HM35CWB7IIFM,giraffe,16,rxplus,37
1563,Giraffe,3Y3N5A7N5J83L2QVR98X0SOFBKQYM5,3ZSY5X72N1ALBOXEGW0I9KG8HL0RON,AHDL55X4A4Q1R,giraffe,16,rxplus,55
1564,Giraffe,3EAWOID6NWWPEUOJXTYFVWD8QXO0VI,3QILPRALQ9UXBYI6G8U53ELY08NN8L,AODANWH0HK3JK,giraffe,16,rzplus,1
1565,Giraffe,3FBEFUUYSN400H70ONN08A9MINVA68,3ZSANO2JCJ636QKYWIHXC0CQA2SSFL,A376DD71XY793G,giraffe,16,rzplus,19
1566,Giraffe,3VEI3XUC0UW094BM5U8V90PDD0GRPI,3OS4RQUCRDE4P43WLWV2MB2Q7TPFBL,A31TGM13CAYTBG,giraffe,16,rzplus,37
1567,Giraffe,3RIHDBQ1OHXHZ706H949ESTCLOWHM8,36H9ULYP66TA7N189O8JKZL3F54FJQ,AHYTT3T8W9Y9Y,giraffe,16,rzplus,55
1568,Giraffe,3URJ6VVYVSMBNYXNFIZ3C79DBF0O4B,3R3YRB5GRJ2OPCVUA7Q5D0JNYQ5UA9,A2FAJQUVSEXZRN,giraffe,17,rxplus,1
1569,Giraffe,37PGLWGSKW5M5EBN2F9EZR2NWRZIK6,3TY7ZAOG5JJEL3S0ORPAI7YCN820KO,A1AWQMAD7ZCRUV,giraffe,17,rxplus,19
1570,Giraffe,30Z7M1Q8V1JN4VQOH2KYSO5DOM2A8J,3MD9PLUKKMDCVUJTPYUIGYI2ZKSNZU,A3E18P15E4GSG6,giraffe,17,rxplus,37
1571,Giraffe,3MA5N0ATUFA469VSRWDT0IBVB7VWKZ,38SKSKU7R5W0C4RYDHQH3BBNZK6ILN,A3BEGZR3FC5XQA,giraffe,17,rxplus,55
1572,Horse,37SQU136WAN9Z7T3MYIQ2DP26LN11X,3SBEHTYCWR2KC3YXWWF7XJDJ7OPYIN,A398CG5XGBNGGE,giraffe,17,rzplus,1
1573,Giraffe,3G3AJKPCYORNHC1PL581EY7FPNS4YR,3Y9N9SS8L2A2OPLNFXL6GS1T69E3DU,A376DD71XY793G,giraffe,17,rzplus,19
1574,Giraffe,3R6RZGK0YIBMBPK4519ONO7S2BWYVC,3M81GAB8A4I1GTT5ZC6WYA64EVWQBO,A31TGM13CAYTBG,giraffe,17,rzplus,37
1575,Giraffe,3GITHABAD1KJ2ZIOAPG243CA1VON2W,3TXWC2NHN3PU5GTLTWH524QF8QOS9T,AHYTT3T8W9Y9Y,giraffe,17,rzplus,55
1576,Giraffe,3VW0145YM1BDQDVW597UQ59RYCBJMI,35USIKEBNVFA7KZINTX7J0P7UBL6N2,AODANWH0HK3JK,giraffe,18,rxplus,1
1577,Giraffe,3CVBMEMMYEFYE4TJD32KVAWMQUK7HW,3XIQGXAUMG7YNERR89P8NGG1RWXX7M,AAMVVTRCNE19O,giraffe,18,rxplus,19
1578,Giraffe,3VDVA3ILJGE63MJ64H3T90T88B9G1H,351SEKWQS4G3ABTXLFQLCRAZ6CBDMO,A2HM35CWB7IIFM,giraffe,18,rxplus,37
1579,Cat,3P888QFVY6TIC3KLDF6GFAAI7BOQO9,3XCC1ODXDPAOW0AUV9SMYPB8WMIQRU,A32F420NFLF032,giraffe,18,rxplus,55
1580,None of the Above,3YO4AH2FQGJX9MS2BU45P9E09590QO,3WMOAN2SRFWVMAEJO15FVS56B6HNVJ,A398CG5XGBNGGE,giraffe,18,rzplus,1
1581,Giraffe,3FO95NVK6FZXMWREXBCP45UO0GFSRJ,3YGXWBAF74GD1TYDFFVE6RBHZ9V4CD,A376DD71XY793G,giraffe,18,rzplus,19
1582,None of the Above,3UDTAB6HI9YRHNBGUSTJ3EOBZ6Z09Y,39ASUFLU616JWT61VH3ETQ8IEVXXET,A31TGM13CAYTBG,giraffe,18,rzplus,37
1583,Giraffe,34D9ZRXCZUT5NF5XV0Q39F5E0IOAS2,3C8HJ7UOPBT6DCYTDXFI3JT2V4YZM7,AHYTT3T8W9Y9Y,giraffe,18,rzplus,55
1584,Giraffe,3BKZLF9912YU6HONJ2FEH18KLHHQY6,3B2X28YI30E86BALK3SYS5PDDM86BE,A2FAJQUVSEXZRN,giraffe,19,rxplus,1
1585,Giraffe,366FYU4PUJOAP9916WJNEC4V4YSKEZ,3ITXP059P0IJBS6UF88IRY4I3BNSJ6,A1AWQMAD7ZCRUV,giraffe,19,rxplus,19
1586,Giraffe,3M47JKRKD00MHTELRP3MCJ3RS3C68P,3MX2NQ3YCDTJ0AD8KGABPW250ZY5XT,A2HM35CWB7IIFM,giraffe,19,rxplus,37
1587,None of the Above,311HQEI8SVFK5PTDJP8RVH0RMPZZ7M,3VSOLARPKF8QLZ863HG4UWI3G8W39F,A32F420NFLF032,giraffe,19,rxplus,55
1588,Giraffe,308KJXFUKU562FICK0VTJK102YJTAL,35BLDD71IAWP3ZS2RPG9QFCFLKQVZ9,A398CG5XGBNGGE,giraffe,19,rzplus,1
1589,Giraffe,36818Z1KW6C13YKI5LP217X28WTA32,34YB12FSQ2N6MV3ON5RTICDWJS9GMV,A376DD71XY793G,giraffe,19,rzplus,19
1590,None of the Above,38LRF35D6OVLI7YGBQ6T189WF3S3UM,317HQ483IBRQ04UJPU6WG3FC4AWNIA,A31TGM13CAYTBG,giraffe,19,rzplus,37
1591,Giraffe,36FFXPMSUCN5ZALIUPJM6WIHGOBHON,3KB8R4ZV1I6A34ZRWG1K4W228FWBG1,AHYTT3T8W9Y9Y,giraffe,19,rzplus,55
1592,Giraffe,3H6W48L9G7O5H0S84OI1WZXU5DVWPM,32KTQ2V7RHER7LGG9ZLJQVR9FMK9MH,A4FUUCTAPWUHK,giraffe,20,rxplus,1
1593,Giraffe,3N5YJ55YYJ2872DSN49HALV8DEZANZ,37Z929RLGD7DPV2ZR2MMT4RR1D3ST0,A19MM9MW8HPLTH,giraffe,20,rxplus,19
1594,Giraffe,35ZRNT9RVLXQ52EJF4UK22H7XHE3OJ,3JMSRU9HQMTRS416V22W55BXXHQEV1,A2HM35CWB7IIFM,giraffe,20,rxplus,37
1595,Giraffe,3HEM8MA6ICB0X3WMSFJV4AF8HGKQPQ,33FOTY3KEQKW9U1USXCC8T4EO9K1C1,A3BEGZR3FC5XQA,giraffe,20,rxplus,55
1596,Giraffe,3ZG552ORBP3WA4RXCG2TEK6NNV82V4,3ZGVPD4G6XGAQ7ODMUGUPXOUOZGZT3,AODANWH0HK3JK,giraffe,20,rzplus,1
1597,Giraffe,3SR6AEG6X8SHTOPK0CSK8NGJUSEHYQ,3KGTPGBS61KZK90QXSXQ7I0PMV7U2I,A376DD71XY793G,giraffe,20,rzplus,19
1598,Giraffe,38B7Q9C29J4MVYXVWH90CFY2C9K967,3GNA64GUZI3ZRDCWY2FJVO6C4ZBQ5O,A31TGM13CAYTBG,giraffe,20,rzplus,37
1599,Giraffe,3QX22DUVPRGMH8VQMYLDTTKLT37MV3,3UJ1CZ6IZLOB4TR9Q64OQOLDMU5S52,AHYTT3T8W9Y9Y,giraffe,20,rzplus,55
1600,Giraffe,39WSF6KUW5KTF0UG4OBGLTL4O4UOEH,3FE2ERCCZ170ZBHZ34WT4PGTFQFOP4,AODANWH0HK3JK,giraffe,21,rxplus,1
1601,Giraffe,3TKXBROM6W9RUU55KU92YC2AH2ZIJ7,3YHH42UU5FEP59AI9R1BX7BRC9HL0O,AAMVVTRCNE19O,giraffe,21,rxplus,19
1602,Giraffe,3UUSLRKAVO2H2OOHR7JU4PHOY5TD71,3JV9LGBJWXDUMYO00L66AG21E44GOE,A2HM35CWB7IIFM,giraffe,21,rxplus,37
1603,None of the Above,3SU800BH99RDP84I91IPEG27PXCQUM,3Z4AIRP3CACKCSCPJT8ZM6POPRBX12,A32F420NFLF032,giraffe,21,rxplus,55
1604,Giraffe,3JMNNNO3C439PTR22Q7P0MP1U49W27,3I7DHKZYGRZ20OMNKM4PJP2YWRSF5W,A34DYM8J0X5VK,giraffe,21,rzplus,1
1605,Giraffe,30EMX9PEWNIBZSEJ7R3S3T8A5OMKSJ,38YMOXR4MYY0UE8WFUOUFJ2YNGH6W7,A376DD71XY793G,giraffe,21,rzplus,19
1606,Giraffe,3OJX0UFJ1267X9NWSZ73SLCIFV39UA,32Q90QCQ1WKDCT7UWYOP3W0GIMHKEQ,A31TGM13CAYTBG,giraffe,21,rzplus,37
1607,Giraffe,3CVDZS289KZXLB90MJG9B7HZ59JFM8,3MD9PLUKKMDCVUJTPYUIGYI20U7ZN6,AHYTT3T8W9Y9Y,giraffe,21,rzplus,55
1608,None of the Above,3IQ9O0AYX9YL8X1AWON60IPJF5IIT6,3E1QT0TDFT85XX7FJSHDY6PHE7II8L,A2FAJQUVSEXZRN,giraffe,22,rxplus,1
1609,Horse,3ZUE82NE1D0I0M7WSI6Q6PG4LZD8FM,3JNQLM5FT8LW1JDWOE5PGV4696RL2W,A3GJPHFUCNBO8J,giraffe,22,rxplus,19
1610,Giraffe,3SBNLSTU7X40MYUNA2BDV9AN8Y6DZT,388U7OUMFB00875VEBY7JJKQIA3R0Z,A2HM35CWB7IIFM,giraffe,22,rxplus,37
1611,None of the Above,3CESM1J3FL2X7UA3PSJSQZ6DACBW6U,3DBQWDE4YAXEOGZ4IAN2RUB7ZT65N8,A32F420NFLF032,giraffe,22,rxplus,55
1612,None of the Above,3D5G8J4N6D3QU3LAVVMPF7FDN8KTVM,3SLE99ER0RCAULUWM8P9P3I8ISAZB7,A398CG5XGBNGGE,giraffe,22,rzplus,1
1613,None of the Above,3X878VYTJHHE082DIDEKSPK9AES7FH,3N8OEVH1FVPIEB5YO4JEFPB35GJOOD,A19MM9MW8HPLTH,giraffe,22,rzplus,19
1614,None of the Above,37NXA7GVTW52BQD5MMKYTG5WTWSLV7,3S4AW7T80FH64XSJSSOD9A14UXUL4Q,A31TGM13CAYTBG,giraffe,22,rzplus,37
1615,Giraffe,3538U0YQ2ITWZP1QG1BUF88T5I2F3S,3NL0RFNU0JMVKRA17SCCUAOP54VK46,AHYTT3T8W9Y9Y,giraffe,22,rzplus,55
1616,Giraffe,3QMELQS6Z8ASZYTHQY9M30YWITQR68,3Z9WI9EOZ3NPW3YWMZWVOZXT9UXHKA,A2FAJQUVSEXZRN,giraffe,23,rxplus,1
1617,Giraffe,3RZS0FBRXN9W32M3NXI0K5QRDWLCPZ,38JBBYETQS9SYRIRB619WFBKKOW4E0,AAMVVTRCNE19O,giraffe,23,rxplus,19
1618,Giraffe,3RWB1RTQEMMURZWQ6L2VIJU8N828PX,3MX2NQ3YCDTJ0AD8KGABPW250ZX5XS,A2HM35CWB7IIFM,giraffe,23,rxplus,37
1619,Giraffe,3N2YPY1GJ9XO5K3D50XUGLFCK1XVE4,32ZKVD547JM99SN311U0L2DT48WB3U,A3BEGZR3FC5XQA,giraffe,23,rxplus,55
1620,Giraffe,3HJ1EVZS3RIT2F6Z7WBOWXMC83UR3A,3YWRV122CWYA6O2FD96RH9DS848U8C,A34DYM8J0X5VK,giraffe,23,rzplus,1
1621,Giraffe,36MUZ9VAF912B33REFX0AZ95KOGDEY,3J88R45B2KXNTKVR4VJPN27MRNGXP0,A376DD71XY793G,giraffe,23,rzplus,19
1622,Giraffe,3MYASTQBHAAR86TWN6S04GYJ3VBQD2,3LBXNTKX0VU21XFKN6NS1C77NYG9XU,A31TGM13CAYTBG,giraffe,23,rzplus,37
1623,Giraffe,363A7XIFW7LLF7M1PVV8K2PLZMIAV7,3YJ6NA41JFFMY0Q2NR4OWTZ7HBWJP2,AHYTT3T8W9Y9Y,giraffe,23,rzplus,55
1624,Giraffe,37J05LC5B0IAMJPJSG8R7FMXPYJJD0,3HVVDCPGTIRALHE8Q8EBBQFSI31TYR,AODANWH0HK3JK,giraffe,24,rxplus,1
1625,Giraffe,3C8QQOM6KS0XPKT5NFLFERF2LR4LIC,3XXU1SWE8QU89QJEC0CLOTVGIWB0AC,A1AWQMAD7ZCRUV,giraffe,24,rxplus,19
1626,Giraffe,3HRWUH63RX1B1W1BS8I02AFML305NW,35BLDD71IAWP3ZS2RPG9QFCFLNWVZL,A2HM35CWB7IIFM,giraffe,24,rxplus,37
1627,Giraffe,35ZRNT9RVLXQ52EJF4UK22H7XJB3OK,3B4YI393VDVCAVPK22HWJZV50BNSS8,A1FB5AD91CD1W0,giraffe,24,rxplus,55
1628,Giraffe,3QMELQS6Z8ASZYTHQY9M30YWIUWR6G,3NGI5ARFTX4F3JAYX2YIST3LMHC1P5,A398CG5XGBNGGE,giraffe,24,rzplus,1
1629,Giraffe,3L21G7IH5AV6PD46YNPZG00CD3HY17,3C2NJ6JBKEGMPJGH0RL4TN8VEZF2NZ,A376DD71XY793G,giraffe,24,rzplus,19
1630,Giraffe,3X55NP42FRF8Q2QKU47ZR2MX7M03PQ,31UV0MXWNUBMAFODLUAAMMFQDPV5I1,A31TGM13CAYTBG,giraffe,24,rzplus,37
1631,Giraffe,3KI0JD2ZV4HIHF92HKBGYJ7WHLL76M,3ATTHHXXWENVCY8NR0T5E56A6VCXIO,AHYTT3T8W9Y9Y,giraffe,24,rzplus,55
1632,Giraffe,3H1C3QRA14IS6BXDEJ2PQTRNZQBCE8,32RIADZISW3T8AN9C1LELWFZLJNS4F,AODANWH0HK3JK,giraffe,25,rxplus,1
1633,Giraffe,3M93N4X8INMGO881P63G2E8XQ01SJ9,3WZ36BJEV7FE89LXGG0R3FHRXQ0BT3,AAMVVTRCNE19O,giraffe,25,rxplus,19
1634,Giraffe,371DNNCG571SJRPXN2BFNTV5CBN8T2,30IQTZXKAO5K53R7NA4Z816EJRMX0Z,A2HM35CWB7IIFM,giraffe,25,rxplus,37
1635,Giraffe,3JGHED38FGQK0ZJ8N368HARPGVVY7U,3483FV8BEIIEIYAP1AZNRCM9KTS620,AHDL55X4A4Q1R,giraffe,25,rxplus,55
1636,Giraffe,3Q7TKIAPPW9GH9DJV1K4NUZPTOVDL5,3ZPBJO59KT0HIXSMUIA8KM23PN3HD4,A34DYM8J0X5VK,giraffe,25,rzplus,1
1637,Giraffe,30QQTY5GNNJ3JQZ3D29JEPLCK177UG,3QRYMNZ7F2GG9IAUJ650UAHLECTTNJ,A376DD71XY793G,giraffe,25,rzplus,19
1638,Giraffe,3UYRNV2KJWYUOEKDQ6P3EUPDNTRN86,3ZV9H2YQQH61XVLEWSQW8GQEE42W39,A31TGM13CAYTBG,giraffe,25,rzplus,37
1639,Giraffe,3CIS7GGG78IOS5ED0ANPKZDT6U7UEX,3634BBTX0STECCH2R6NJ8Y632QGIFI,AHYTT3T8W9Y9Y,giraffe,25,rzplus,55
1640,Giraffe,3909MD9T32GZ9NHN5LSQYZCQW33FEM,3SB5N7Y3O739JHWHY04VKF6JGWEG04,A4FUUCTAPWUHK,giraffe,26,rxplus,1
1641,Giraffe,39KV3A5D2B6N4D7ZOXEJZO3OZ517SH,3K2755HG5W2X411GZSM8H1QQ91LDFJ,A19MM9MW8HPLTH,giraffe,26,rxplus,19
1642,Giraffe,3K3IX1W4T9Q8ANP53JM9EA03DW2AP3,3X4MXAO0BKNTGX6G7IRSQETUJFHWR5,A2HM35CWB7IIFM,giraffe,26,rxplus,37
1643,None of the Above,3H781YYV7WH9SSZO05XFF3RRNGHTEM,3YHH42UU5FEP59AI9R1BX7BRDQV0LG,A32F420NFLF032,giraffe,26,rxplus,55
1644,Giraffe,3Z8UJEJOD2CNYFADDFB25CMI2HP390,3J2UYBXQQPB7MO7BMNV98OTUMKG06V,A398CG5XGBNGGE,giraffe,26,rzplus,1
1645,Giraffe,3INZSNUD93PLG7CA64HEIL8UTR0D9O,3VW6495TLNZ623D20E1AJ777XYFYY3,A376DD71XY793G,giraffe,26,rzplus,19
1646,Giraffe,301KG0KXAFKRS3WD7RLPZJFEFHR2HA,3VP0C6EFSKV4P2EIBSI76L07QTRM6F,A31TGM13CAYTBG,giraffe,26,rzplus,37
1647,Giraffe,3K3IX1W4T9Q8ANP53JM9EA03DYHPA1,3CFJTT4SXXP1XJ2W9NP7K6TM4207I6,AHYTT3T8W9Y9Y,giraffe,26,rzplus,55
1648,Horse,3L7SUC0TUXT6O7UAJ1XO80UVZ35M0E,3L4PIM1GQXFX521GMJ9GBBEAUI2YRH,AODANWH0HK3JK,giraffe,27,rxplus,1
1649,Giraffe,3GL25Y6856TELX0LMDMVHEH699YMXF,32AT8R96GP8SP8HOR7CWY0DTKRISUZ,A1AWQMAD7ZCRUV,giraffe,27,rxplus,19
1650,Giraffe,3ICOHX7EOFA8CJ2X2395VSPMQ3OE0V,38YMOXR4MYY0UE8WFUOUFJ2YNS4W68,A2HM35CWB7IIFM,giraffe,27,rxplus,37
1651,None of the Above,3FTID4TN9OXJFK8ARX7I0F9QBF0YL3,3VHP9MDGRRJNZ9V2ZWRXXV88PJ7FCK,A32F420NFLF032,giraffe,27,rxplus,55
1652,Horse,3XU9MCX6WRB4HXAG3WXJDNHK2PUR2Z,3Q8GYXHFET1VXC2DTKEOBJHVZE85CJ,AODANWH0HK3JK,giraffe,27,rzplus,1
1653,Giraffe,37MQ8Z1JRHVDEYM2HRPDLJAH59W2YT,3NJM2BJS405ZQMKWDZN29PMCQ5SCPD,A376DD71XY793G,giraffe,27,rzplus,19
1654,Giraffe,3W31J70BBVVVSBPNA5DSOO4SJP7KC4,3PXX5PX6L1X9TDMOAG9A8ARZADBAB2,A31TGM13CAYTBG,giraffe,27,rzplus,37
1655,Giraffe,3GVPRXWRQKTYAZ43JLK5VMX1QCG7IG,3WT783CTPFGXMSJMUU51E5HNAN6BCT,AHYTT3T8W9Y9Y,giraffe,27,rzplus,55
1656,Giraffe,3S4TINXCD3MV8XIWUX9QKLFJL7HOBH,3VA45EW49RMXIJYXI2L33TYVCAA1OE,AODANWH0HK3JK,giraffe,28,rxplus,1
1657,Giraffe,3OKP4QVBQ5W2XAW600WMK1MBC2DAGR,3R8YZBNQ9LHEEHQFMVUGT8K8UST7QG,A19MM9MW8HPLTH,giraffe,28,rxplus,19
1658,Giraffe,3G3AJKPCYORNHC1PL581EY7FPR8Y49,3ZR9AIQJUF8T713X3Z2UBQ9GQWI04O,A2HM35CWB7IIFM,giraffe,28,rxplus,37
1659,Horse,35U0MRQMVM6AHBG2ZE0QLX9QO33VO8,3NPFYT4IZG3HG72S1CT2TTTURGOGXF,A32F420NFLF032,giraffe,28,rxplus,55
1660,Giraffe,30P8I9JKPLKO91AKUZ4RCR9Z75Z5V8,3XIQGXAUMG7YNERR89P8NGG1R2R7X2,AODANWH0HK3JK,giraffe,28,rzplus,1
1661,Giraffe,3T6EIBTMAON1NJJ3E04COFB8E6LAAY,3A4TN5196OH7D5M8UMFX0GKL4EHCH7,A376DD71XY793G,giraffe,28,rzplus,19
1662,Giraffe,3511RHPAEYDAIJWOD2FOSJGT8QFLRE,3E7TUJ2EGGLO3RA3W6MG754F7G79DV,A31TGM13CAYTBG,giraffe,28,rzplus,37
1663,Giraffe,3JYPJ2TAZL736E6DEZ81SBBUAEUFP4,3DOCMVPBTRDIE55AMAJOLBBTQGVNN9,AHYTT3T8W9Y9Y,giraffe,28,rzplus,55
1664,Giraffe,35A1YQPVGHFJNVQKVS58X2J5Z2WI5F,3C5W7UE9CJPH8HYECFRX6YDRMPBXMO,A4FUUCTAPWUHK,giraffe,29,rxplus,1
1665,Giraffe,3ZTE0JGGDHREI2A28X5LV5L13RPCOI,33JKGHPFYGTCWNKAA94O8WMTK68NMR,A3GJPHFUCNBO8J,giraffe,29,rxplus,19
