,HumanRecognition,HITId,AssignmentId,WorkerId,hashed,ca,no,tr,fr,ratio,path
2395,Helicopter,30OITAWPCT22SNHCS00496NSPGYH94,3TE3O85734774H89TY2L27D6BGDR2N,AK2BB7OB8HYIP,-3157803435076135760,helicopter,10,rxplus,7,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_007/050.png
2396,Helicopter,341H3G5YG3D6NETTYQNIG2Q4I2KZ0Z,3PB5A5BD0Z5N1SW1JZP4ZUG7KMMG7S,A1S88VQY8G8CNC,-2250706825890342403,helicopter,10,rxplus,13,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_013/050.png
2397,Airplane,3VCK0Q0PP8DC6PFAV2COLFJV8OD0NK,3IAS3U3I0JFKOARKX1GV2S82TSKB20,A3IQRBKS1DUJVZ,5384206755062945739,helicopter,10,rxplus,19,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_019/050.png
2398,Helicopter,3Q2T3FD0PQ725ZT72OF7AYS26AK3MF,37XITHEIS08K2Z0BQRRREKMSN3TRCR,A2IQ0QCTQ3KWLT,6463510015559474672,helicopter,10,rxplus,25,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_025/050.png
2399,Helicopter,3E6L1VR4YZLVW8O8Z39SMBKDJ0B6FI,3TXD01ZLD8G9NNFD16GE0XXO2RC4UV,A24F42H3K58D8A,-1765583600456132920,helicopter,10,rxplus,37,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_037/050.png
2400,Helicopter,3ZFRE2BDRCDEK4Z412CPPGDFS95XZS,3COPXFW7XFBH9KWK5C40X8ZLRX1PK3,A1KTV1DO4K443L,-2165596850969641832,helicopter,10,rxplus,43,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_043/050.png
2401,Airplane,35JDMRECD785NNDIG5Y8GKC21D0GED,37Q970SNZI7CGBQQPJ2CNY8X5AJS1S,A24F42H3K58D8A,-630812479218149026,helicopter,10,rxplus,49,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_049/050.png
2402,Helicopter,3I6NF2WGJJV5R4KP5455CQ6POKZG5A,3QL2OFSM9AHZN18JXKAA50HIM65CNP,A2IQ0QCTQ3KWLT,-6474698441840292263,helicopter,10,rxplus,55,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_055/050.png
2403,Airplane,3KQC8JMJHFRGDLSWBRZUITK6PONH3M,382M9COHELERFPC6QCSR9J9FFGBUEW,A3S48MJA5J93LZ,7914389001745438535,helicopter,10,rxplus,67,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_067/050.png
2404,Car,3N7PQ0KLJ8O4TB1ULQROXQNTX8WE34,3QRYMNZ7F2GG9IAUJ650UAHMAWKNT6,A1S88VQY8G8CNC,-7301875599433596250,helicopter,10,rxplus,73,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_073/050.png
2405,Helicopter,3TKXBROM6W9RUU55KU92YC2ALYMJIR,3WT783CTPFGXMSJMUU51E5HO5HSBC0,A2IQ0QCTQ3KWLT,-59287777358583993,helicopter,10,rxplus,79,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_079/050.png
2406,Airplane,3WGZLY9VDKLL22T01CB0IPDJDIL8DV,3X3OR7WPZ3Z7NYFL4VEQQMHARM2L8C,A24F42H3K58D8A,7525053491352465780,helicopter,10,rxplus,85,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_085/050.png
2407,Helicopter,3ZQA3IO32EQUVZ04S0G1E92A3QM1O1,32M8BPYGAXLKQCDX2QT1QJ6GY1JGI7,A24F42H3K58D8A,-7577734354420895923,helicopter,10,rxplus,97,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_097/050.png
2408,Helicopter,3ZTE0JGGDHREI2A28X5LV5L17NCOCD,304SM51WA73DT98IRGV1TAL6RKFBSV,A2IQ0QCTQ3KWLT,-3882900605523873599,helicopter,10,rxplus,103,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_103/050.png
2409,Helicopter,3HY86PZXQ1H8J8NFYMD59X8WZOF1EW,3VNXK88KKGHAX8APNRMADRAN2PQ9VA,AWMQJBTBQB8AX,-8615091646480783030,helicopter,10,rxplus,109,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_109/050.png
2410,Helicopter,3GITHABAD1KJ2ZIOAPG243CA5MV2N4,3KRVW3HTZRK9C0CFI5LA7QW03L4SMQ,A24F42H3K58D8A,-1314500847990735234,helicopter,10,rxplus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_115/050.png
2411,Helicopter,3QMELQS6Z8ASZYTHQY9M30YWMOLR6X,3TE3O85734774H89TY2L27D6BD12RG,A8E99XNOTT390,-2515593474220995538,helicopter,10,rxplus,121,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rxplus_121/050.png
2412,Helicopter,3BVS8WK9R3ULCB7TW2WL0OJXDTFIB7,3FDJT1UU787DGAE1LXVMZ2U40YYK5C,A1S88VQY8G8CNC,6188862184484498489,helicopter,10,ryminus,1,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_001/050.png
2413,Helicopter,3ZZAYRN1J9QV4JCDUJ0BKFL5V9CTO1,3K3R2QNK8F2AKTLPI1C5H584OHT9UV,A1S88VQY8G8CNC,-1836941731099530993,helicopter,10,ryminus,7,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_007/050.png
2414,Helicopter,3OWZNK3RZOOWXP2X7QSOIY44DIO2UW,33PPO7FECZEHES3600STKY3JL93DIU,A24F42H3K58D8A,-2874965825032824028,helicopter,10,ryminus,13,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_013/050.png
2415,Helicopter,3EHIMLB7GAY2EIY2N8UQ9ASH5AF8H5,34S6N1K2ZZI0G9GE7Z8W3ZA9U54LH3,A24F42H3K58D8A,7719667294272021942,helicopter,10,ryminus,19,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_019/050.png
2416,Helicopter,3OREP8RUU5A7GK1Y6EWIFC6HYGLGBB,3WQ3B2KGECFDZP9OEXGHX9YX1KV1BU,A14OYCOHYIUMSE,818295734955825502,helicopter,10,ryminus,31,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_031/050.png
2417,Helicopter,3D4BBDG70KVPWDHGPZLT72NQCWJ3C0,3K9FOBBF2LISQ52PAX398J75GJGLNJ,AK2BB7OB8HYIP,1002080908240737132,helicopter,10,ryminus,37,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_037/050.png
2418,Helicopter,33BFF6QPJ4AYABNL6QLUJWUT4C03W8,34Z02EIMIWCDOMINI032JYL921QT0E,A24F42H3K58D8A,-4077385182847193097,helicopter,10,ryminus,43,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_043/050.png
2419,Helicopter,3M93N4X8INMGO881P63G2E8XUWOJSJ,3ERMJ6L4D2RNT2SNU2NZCZ04G6Q7MF,AWMQJBTBQB8AX,-990037973312925096,helicopter,10,ryminus,55,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_055/050.png
2420,Helicopter,3ODOP6T3BVJXGR8ISK165U6AE5Z42A,3BWI6RSP7K8PHE0AD4ZGZRVV75NE7N,A24F42H3K58D8A,-6368561854273673457,helicopter,10,ryminus,61,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_061/050.png
2421,Helicopter,36BTXXLZ3Y7EKBP37AG762EIQXI4RS,3IO1LGZLKDWP4DCEHR8O13ZD1RW86A,A3DLDEPUIIAN9P,-8141090639267470977,helicopter,10,ryminus,67,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_067/050.png
2422,Helicopter,3DA79LNS6CU6IUJRBLGJWCNU0II3TI,3YOH7BII0D6UE4TGRODZ30O3DKFKVU,A24F42H3K58D8A,9193830708247794194,helicopter,10,ryminus,73,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_073/050.png
2423,Helicopter,3D5G8J4N6D3QU3LAVVMPF7FDR28VT4,3TEM0PF1Q9W67XMQWA3NEU3NZERD02,AWMQJBTBQB8AX,-4810763088742147902,helicopter,10,ryminus,85,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_085/050.png
2424,Helicopter,3XQ4XW3OECBGICATILXO3XMGSL2S25,3S3AMIZX3Y4Q1PH68QW79V5O83DDCK,A7P3R1AIA4TVV,-8434570755308381694,helicopter,10,ryminus,91,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_091/050.png
2425,Helicopter,3J9UN9O9K6RGNZOPG4KWS82EZ45J0W,3EJPLAJKEQF4O9D1QH81ENWH0Y16Z7,A1S88VQY8G8CNC,-4913917254508996479,helicopter,10,ryminus,97,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_097/050.png
2426,Helicopter,33IXYHIZC8HF8T5BHQDJEGI1RUU2EF,3YDGXNSEO3TBPQ80Y3F945FZ506845,A24F42H3K58D8A,-5112540118404735948,helicopter,10,ryminus,109,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_109/050.png
2427,Helicopter,389A2A305RHTFLIJ6C3A54PJ9KX0C0,3GD6L00D3WW9IGDL5M6QBP9RDLIM1R,A24F42H3K58D8A,3882342666570954879,helicopter,10,ryminus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_115/050.png
2428,Helicopter,3EKTG13I0X2JL3JW8UJ76KMJ6WDLMD,3CCZ6YKWRBITZEVAH04X9TGOP2159E,A24F42H3K58D8A,-847095580879227218,helicopter,10,ryminus,121,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_121/050.png
2429,Helicopter,3BA7SXOG2MPF3CC5JD6KNEUNSJER8M,37Z929RLGD7DPV2ZR2MMT4RSXV9TS5,AK2BB7OB8HYIP,1004527450637975855,helicopter,10,ryminus,127,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryminus_127/050.png
2430,Helicopter,3OB6JN3AATOUO1E9DEG3SWVICO2RM9,3WRFBPLXRENBA1C04RZ9CXDOGVTN37,A3S48MJA5J93LZ,5170176735050782533,helicopter,10,ryplus,1,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_001/050.png
2431,Helicopter,3L55D8AUGDWQCGE4EKEJXWJ3LXBCYC,3I0BTBYZA1K958HHS6Q1RFDOH1B0Y9,A2IQ0QCTQ3KWLT,-6448725494659260525,helicopter,10,ryplus,7,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_007/050.png
2432,Helicopter,39KV3A5D2B6N4D7ZOXEJZO3O31PS7M,3LBXNTKX0VU21XFKN6NS1C78I15X9A,A24F42H3K58D8A,5683757776799236190,helicopter,10,ryplus,13,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_013/050.png
2433,None of the Above,3YLPJ8OXYBCYH7BFG9MZVK06RE1X4F,3TPZPLC3M4BBDMODK6C1GMIJGAMP3X,A3DLDEPUIIAN9P,-3984731009397263450,helicopter,10,ryplus,19,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_019/050.png
2434,Helicopter,3W3RSPVVHVQ2YBO5HWATXU3DJIELU3,3OUYGIZWRBXFWUPG1JUIEOKCDYKP0K,A24F42H3K58D8A,-7802653800805111375,helicopter,10,ryplus,31,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_031/050.png
2435,Airplane,35JDMRECD785NNDIG5Y8GKC21DZGEC,3OS4RQUCRDE4P43WLWV2MB2R2W7FB6,A24F42H3K58D8A,-3625294520674268029,helicopter,10,ryplus,37,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_037/050.png
2436,Helicopter,34ZTTGSNK0N8KMYY92BQV1DHZGZHQN,33SA9F9TR1T47T1BLC7SR7UC0W3WEE,A24F42H3K58D8A,4212305279179500575,helicopter,10,ryplus,43,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_043/050.png
2437,Helicopter,3R868ACW5VB3YI4ECSCL1UDKPJ9ZG2,3HVVDCPGTIRALHE8Q8EBBQFTEE9YTO,A3DLDEPUIIAN9P,-5890633113360901108,helicopter,10,ryplus,55,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_055/050.png
2438,Helicopter,3HEADTGN3SRDEO8IR6HUFSEV3HBVRR,3EO896NRA0UKQSJ948D813051ACJTR,A24F42H3K58D8A,8735788424620532426,helicopter,10,ryplus,61,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_061/050.png
2439,Helicopter,3VMHWJRYIYF8FN840QIIMOXXG4AFXL,3H8DHMCCWDA8KNTU03D5XEIWDDPDK2,A24F42H3K58D8A,-7442506150009425065,helicopter,10,ryplus,67,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_067/050.png
2440,Helicopter,3TCFMTM8IHNGOSBZ52I47WZ72LP12U,3EJPLAJKEQF4O9D1QH81ENWH0YZ6Z5,A14OYCOHYIUMSE,687995493832521164,helicopter,10,ryplus,73,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_073/050.png
2441,Helicopter,3XUSYT70JW03KDOX68YLPA71UK90D0,3IUZPWIU1S67TTTLHYIVP27HKTVKWI,A24F42H3K58D8A,-3576173780678405203,helicopter,10,ryplus,85,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_085/050.png
2442,Helicopter,3ZG552ORBP3WA4RXCG2TEK6NRPYV2F,3WQQ9FUS6ETVAPT9DIPWCJL5FS68BU,A3DLDEPUIIAN9P,-6378579790253088547,helicopter,10,ryplus,91,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_091/050.png
2443,Helicopter,39O6Z4JLY5WXBKUU05NM4A0J4YXVXO,3AAJC4I4FKRGC4S8A02QNR1MM6XZJM,A24F42H3K58D8A,7001107506014036403,helicopter,10,ryplus,97,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_097/050.png
2444,Helicopter,3I4E7AFQ3NYH38LGE686CJ4JWF5JTB,3WS1NTTKE2B35H0MNGYD2U68BUFF0T,A3EV2X1PS147FM,-1468250290974551078,helicopter,10,ryplus,109,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_109/050.png
2445,Helicopter,3MQKOF1EF5NWS3PIZFR6W5G5VPPDWG,3KXIR214I8F03B6BIM68UE2WJ0T42D,A3DLDEPUIIAN9P,-5513870189588963298,helicopter,10,ryplus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_115/050.png
2446,Helicopter,3Q9SPIIRXMLYUWM6F504648ZAMTAWC,3QJOXOW4XNQ82H7XHA15I9SL2UBEMR,AWMQJBTBQB8AX,-8696724138882919010,helicopter,10,ryplus,121,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_121/050.png
2447,Helicopter,3HEADTGN3SRDEO8IR6HUFSEV3HDVRT,3II4UPYCON6UVQRPD8X2T0U5CJZQDP,AWMQJBTBQB8AX,-3744862548966176464,helicopter,10,ryplus,127,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/ryplus_127/050.png
2448,Helicopter,3P520RYKDK5OWMLKP9UMG57GXSG5U1,3VAR3R6G1T0FTJIIHNUII3L4MRN8OW,A24F42H3K58D8A,-8367194517878735619,helicopter,10,rzminus,1,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_001/050.png
2449,Helicopter,324N5FAHT0ARRKVN1M8XEGSH8PKKVQ,3WRFBPLXRENBA1C04RZ9CXDOGVUN38,A3DLDEPUIIAN9P,-6022347160860088956,helicopter,10,rzminus,7,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_007/050.png
2450,Helicopter,3MWOYZD5XYNX967TXNEZBGFD6RSNOW,308Q0PEVBCC5B2QPOKNRY2KTUOA9IV,AWMQJBTBQB8AX,-203477380444252978,helicopter,10,rzminus,13,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_013/050.png
2451,Helicopter,3X52SWXE104MNBJ4ZJWVCZYNAPBWCX,31T4R4OBOWFAKGGWHDTL93VSMSJ7CU,AWMQJBTBQB8AX,1618978158610965903,helicopter,10,rzminus,19,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_019/050.png
2452,Helicopter,3X878VYTJHHE082DIDEKSPK9EBVF7Q,32EYX73OY48GOTHBCICR8Q8YU5PRUU,A2RMR0ZSQ575XZ,-4100603614798345622,helicopter,10,rzminus,31,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_031/050.png
2453,Helicopter,371DNNCG571SJRPXN2BFNTV5G4A8TF,3OXV7EAXLIP33G685ADSAMR2L5Z368,AWMQJBTBQB8AX,-5755292327239257405,helicopter,10,rzminus,37,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_037/050.png
2454,Helicopter,33EEIIWHLA6D2NTIERSUA24Q7VCVQT,3L4PIM1GQXFX521GMJ9GBBEBQTDRY5,A3DLDEPUIIAN9P,-8712855628453846872,helicopter,10,rzminus,43,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_043/050.png
2455,Helicopter,3SA4EMRVKY1C9ARNBHPGP4OQ83CP03,38F5OAUN5RB11ORC357MKUS8ZLSH7J,A24F42H3K58D8A,-6910241862328190081,helicopter,10,rzminus,55,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_055/050.png
2456,Helicopter,3P888QFVY6TIC3KLDF6GFAAIB2FOQK,35USIKEBNVFA7KZINTX7J0P8QMU6NV,A24F42H3K58D8A,1508532962616063149,helicopter,10,rzminus,61,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_061/050.png
2457,Helicopter,373L46LKQA5I0PVTKXUEBSHND2CJK3,3GD6L00D3WW9IGDL5M6QBP9RDLV1MJ,A24F42H3K58D8A,1498946201936239339,helicopter,10,rzminus,67,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_067/050.png
2458,Helicopter,36AZSFEY07ZQYHRTV9V4FD9RLV9BVV,3EQHHY4HQWR8EOIIV6A71A2BTF85GH,A24F42H3K58D8A,9166259476481876092,helicopter,10,rzminus,73,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_073/050.png
2459,Helicopter,3BAKUKE4AKBXSCSKKSX5847FED71RB,3X3OR7WPZ3Z7NYFL4VEQQMHARMIL8S,A3DLDEPUIIAN9P,-8142912430596765579,helicopter,10,rzminus,85,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_085/050.png
2460,Helicopter,3BS6ERDLA66YYOAC8XE2YBHS7NV6D7,3K2755HG5W2X411GZSM8H1QR5HFFD9,A3DLDEPUIIAN9P,7742985292103721541,helicopter,10,rzminus,91,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_091/050.png
2461,Helicopter,3OREP8RUU5A7GK1Y6EWIFC6HYGNGBD,37XITHEIS08K2Z0BQRRREKMSN5SCRF,AWMQJBTBQB8AX,697362639965877727,helicopter,10,rzminus,97,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_097/050.png
2462,Helicopter,3P6ENY9P8CVV3OAFWU6HMZMV86IHIK,3KB8R4ZV1I6A34ZRWG1K4W233B0GBZ,A24F42H3K58D8A,4191590456436299830,helicopter,10,rzminus,109,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_109/050.png
2463,Helicopter,3QQUBC640HDK3FLLYE1VUT66IVXNX1,34PGFRQONSACI9N3ZDIJON7455LJWA,A1S88VQY8G8CNC,-5612894658092155219,helicopter,10,rzminus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_115/050.png
2464,Helicopter,3OCZWXS70R6LDWYQGV2LPIBXK1ML5M,3ZR9AIQJUF8T713X3Z2UBQ9HM2Y04E,A3DLDEPUIIAN9P,-2104898710920985982,helicopter,10,rzminus,121,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_121/050.png
2465,Helicopter,3KA7IJSNX94DTXUX9XM59LK9Z78PBO,3SNLUL3WO8M5LVMY7YFVMEZZOCPULU,A1FVXS8IM5QYO8,-9201896575643003655,helicopter,10,rzminus,127,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzminus_127/050.png
2466,Helicopter,3DW3BNF1HKH7WJTMSXBUOBJQDPPV8H,3ZDAD0O1T5CLLCOYLCS9SC8KC8BXTD,AWMQJBTBQB8AX,7578899234066947745,helicopter,10,rzplus,1,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_001/050.png
2467,Helicopter,3PIOQ99R81LSMBRQT9Q8AM72ODFNU8,39GXDJN2OXDAJ3RFIZGWDVFCIKI8VW,A3DLDEPUIIAN9P,-3645216128765319621,helicopter,10,rzplus,7,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_007/050.png
2468,Helicopter,3UOMW19E7G5SAS4K3I9MMZLAQS95CR,3QY7M81QHBLS3ESK9QAJXM80R237KK,AWMQJBTBQB8AX,-8609129941331305779,helicopter,10,rzplus,13,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_013/050.png
2469,Helicopter,3909MD9T32GZ9NHN5LSQYZCQ0Y0EFC,33PPO7FECZEHES3600STKY3JL9OIDK,A3S48MJA5J93LZ,-4197636490209684757,helicopter,10,rzplus,19,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_019/050.png
2470,Helicopter,3H5TOKO3ECILYSRJFMD9V7NMUA164T,36NEMU28XJC2JHTO2AVB4FZL9W8MW3,A14OYCOHYIUMSE,-3887691824480560219,helicopter,10,rzplus,31,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_031/050.png
2471,Helicopter,3J94SKDELLO2FKAY3E4X653SBSK5DQ,3B2X28YI30E86BALK3SYS5PE9XW6BM,A24F42H3K58D8A,-6793387248746473435,helicopter,10,rzplus,37,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_037/050.png
2472,Helicopter,39O0SQZVKQ6B3Y7M98EE9EYSHZ67RD,31UV0MXWNUBMAFODLUAAMMFR8S8I5U,A24F42H3K58D8A,-5920696231251334337,helicopter,10,rzplus,49,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_049/050.png
2473,Helicopter,3FSEU3P2OUZLLHR1IMCKEVPSIBZRRV,3DPNQGW4LPEOLCPC5OIBKRJ8Z3046V,A2IQ0QCTQ3KWLT,-2371793823573431862,helicopter,10,rzplus,55,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_055/050.png
2474,Car,3PKJ68EHEQVRYZULECRHY01VLL8HJX,3WETL7AQWX77KC6U0R3NIGD2PAK53Q,A24F42H3K58D8A,5235415076579612959,helicopter,10,rzplus,61,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_061/050.png
2475,Helicopter,3ZVPAMTJXQ2UWRIN2BI8FRBLG2OGRO,3ERMJ6L4D2RNT2SNU2NZCZ04G7E7M5,A24F42H3K58D8A,4743456372298249292,helicopter,10,rzplus,73,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_073/050.png
2476,Helicopter,38EHZ67RJPR3ZB5VX3MRTSHBAFSMG9,39OWYR0EPOQ02CW7VO9MUM0SN7QFYQ,A14A8J5H98KLO6,3836515771735883178,helicopter,10,rzplus,79,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_079/050.png
2477,Helicopter,3UEBBGULQINGYJE9VL7V2HYTMMTFUT,3MAOD8E57U9NQZJEOG6XJD2SNQBNXO,A24F42H3K58D8A,9120506489133655023,helicopter,10,rzplus,85,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_085/050.png
2478,Helicopter,3909MD9T32GZ9NHN5LSQYZCQ0YYFEB,37Q970SNZI7CGBQQPJ2CNY8X59PS1W,AYEK5GQEE3STW,-5887554151976483646,helicopter,10,rzplus,97,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_097/050.png
2479,Helicopter,3FVBZG9CMMDKWTTZS4HBGVMZMC40HB,39ZSFO5CACVZQ5YY4D3I6ZM7KQ3UJH,AK2BB7OB8HYIP,3612024352238948754,helicopter,10,rzplus,103,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_103/050.png
2480,Helicopter,3M0556244VJ33TU0YKV9OM6ZEQ1FN2,3A7Y0R2P2SNR79ST9IE5Q6LBE6NJXX,A24F42H3K58D8A,-6057224458780457479,helicopter,10,rzplus,115,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_115/050.png
2481,None of the Above,3I6NF2WGJJV5R4KP5455CQ6POK2G5D,33IZTU6J850K6CBJWCNJI7CYAQNXSG,A1KTV1DO4K443L,4886170868674941057,helicopter,10,rzplus,121,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_121/050.png
2482,Helicopter,38VTL6WC5DC5DV5PZARBJQDTTGQY5R,39L1G8WVWUQ8WU5BZ41BFQ0LDUK31B,AWMQJBTBQB8AX,1088405813846231241,helicopter,10,rzplus,127,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_127/050.png
2483,Helicopter,3ZUE82NE1D0I0M7WSI6Q6PG4PV18F6,35L9RVQFCSH3ZZ38GD0XUM6S7WKUHT,A24F42H3K58D8A,8749578752974751591,helicopter,10,rzplus,133,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/10/rzplus_133/050.png
2484,Helicopter,36FFXPMSUCN5ZALIUPJM6WIHKFKOHP,388U7OUMFB00875VEBY7JJKREIR0RA,AK2BB7OB8HYIP,8657122569518062075,helicopter,15,rxminus,1,50,/media/tengyu/DataU/Data/Toybox/squares_same_nview/helicopter/test/15/rxminus_001/050.png
