,HumanRecognition,HITId,AssignmentId,WorkerId,hashed,ca,no,tr,fr,ratio,path
1516,None of the Above,3LN3BXKGD3UZ4NZ915SE2QJ28HDGW1,3DI28L7YXEDB6SL8OOI7YH4I4F41EM,AX7K5UODLEK72,-5777840419768811610,cup,15,rxminus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_031/025.png
1517,Mug,3FDWKV9VDQ1M4T6QH8B8X7I2JNBUML,3N1FSUEFL9ZN6L4RFBQPQXT0FMD4D6,AX7K5UODLEK72,4614666812636146293,cup,15,rxminus,37,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_037/025.png
1518,None of the Above,39HYCOOPLRK0NRV4VDLJN7EEXNHDMV,38YMOXR4MYY0UE8WFUOUFJ2ZIT36WG,AGQKBH53S12SZ,-8537635102231418452,cup,15,rxminus,49,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_049/025.png
1519,None of the Above,3T2EL38U1PJ56CYDE6TCYN1BN6QXQ4,36AHBNMV1VB34SIB4IEW6MX7ANRYD0,AYS8A6E6H121A,3087832720143425294,cup,15,rxminus,55,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_055/025.png
1520,Mug,3VAOOVPI42RZFL1B8IIS677U6RSLLG,3QBD8R3Z25IEAIVG5K451R5ZJZF4OW,A22VGT2F28LTWC,-926339371884018622,cup,15,rxminus,61,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_061/025.png
1521,None of the Above,3J6BHNX0VCREJFMEZVM64ZY4MMPNKJ,3L70J4KAZKL28AK8OC0G30F08XWADD,AX7K5UODLEK72,6700366003407587257,cup,15,rxminus,73,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_073/025.png
1522,None of the Above,3DIIW4IV9SU1RCMKHNMYSADR314I47,3AAJC4I4FKRGC4S8A02QNR1MM2VJZW,AX7K5UODLEK72,7298259511695405327,cup,15,rxminus,79,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_079/025.png
1523,None of the Above,3I7KR83SODCTUDIKYL31MY3KHX89K6,3BF51CHDTZ9NJDRSI6MD5FILR3GH05,AX7K5UODLEK72,-4976776093178620007,cup,15,rxminus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_085/025.png
1524,None of the Above,33TGB4G0MSGIYSQ5VAN73SCY7DOTXD,3J4Q2Z4UT22T4WRGU32SLOJQIUZWQN,AX7K5UODLEK72,-7850137958660073147,cup,15,rxminus,97,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_097/025.png
1525,None of the Above,3OPLMF3EV8MP3L4WKVY7JZBJBMSLNI,3YJ6NA41JFFMY0Q2NR4OWTZ8B25PJV,AX7K5UODLEK72,8618165655398963146,cup,15,rxminus,103,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_103/025.png
1526,Truck,3VO4XFFP28LBRXSMWTPE4OONLDC7QK,36ZN444YTVX8IPUVQ969VSFIOI0IOB,AX7K5UODLEK72,-4498901615488633407,cup,15,rxminus,115,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_115/025.png
1527,Mug,3Z3R5YC0Q6M1Y6ZKVGHLXLCR38UFTA,3OXV7EAXLIP33G685ADSAMR2L1C36D,AX7K5UODLEK72,-4965555780644367273,cup,15,rxminus,121,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_121/025.png
1528,None of the Above,3PCPFX4U53PO6Q7SECNQSG14J1VQF7,3OONKJ5DKGIYVHGPKZES95B5UTLOBG,AX7K5UODLEK72,7509369108728500430,cup,15,rxminus,127,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_127/025.png
1529,Mug,3UUSLRKAVO2H2OOHR7JU4PHO2YN7DF,3Y9N9SS8L2A2OPLNFXL6GS1U1MY3D1,A3FPKH2F4IACUQ,8700850545048673026,cup,15,rxminus,133,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxminus_133/025.png
1530,Mug,3OLZC0DJ9ME0LP5Z1JNL10D4GL0VIV,33M4IA01QK085XB6HNNESX72NIAXRL,AX7K5UODLEK72,3975496193206273978,cup,15,rxplus,1,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_001/025.png
1531,None of the Above,368IUKXGB877NLD2D65XY5YHL67P6D,3A1PQ49WVLGNQ2CAEPQDJK1VWVWH1I,AX7K5UODLEK72,9187869714536411116,cup,15,rxplus,7,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_007/025.png
1532,Mug,3LXX8KJXQZ8CK43ZWDVUTFKT12GO93,3U5JL4WY5O814R986BR1K4WSV4P4X8,AX7K5UODLEK72,3599047421032086242,cup,15,rxplus,13,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_013/025.png
1533,Cup,3SZYX62S6JZMYB9OC11B6DTWPHQ758,3Z9WI9EOZ3NPW3YWMZWVOZXU51WHKL,A3FPKH2F4IACUQ,3633275953711902784,cup,15,rxplus,19,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_019/025.png
1534,Cup,3D42WVSDIBUXFSYE5M4K5246IABYFH,39KFRKBFIRUU8P90URSCHG96F2JOYB,A3FPKH2F4IACUQ,-2858475663751926840,cup,15,rxplus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_031/025.png
1535,None of the Above,33K3E8REXZUZ08YHSCCCCWGBT058X5,32AT8R96GP8SP8HOR7CWY0DUG3USUX,AX7K5UODLEK72,9044117067852227306,cup,15,rxplus,37,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_037/025.png
1536,None of the Above,3CMIQF80HQPSNXEHDJKMYAORQ2S6QK,34X6J5FLPXX7YCRHN4JDWYPIHZEQJD,AX7K5UODLEK72,-1987089530425349150,cup,15,rxplus,43,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_043/025.png
1537,None of the Above,3ZZAYRN1J9QV4JCDUJ0BKFL5V9KTO9,3G2UL9A02HDL4Z7V7MGIN33IP2R67B,AGQKBH53S12SZ,8241287767920993960,cup,15,rxplus,55,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_055/025.png
1538,None of the Above,3YKP7CX6H5EONRQXDBSO9ZTOZDB7B8,3UOUJI6MTHD0LP3NLHIJX8UMUHRUXZ,AX7K5UODLEK72,9075627071818142599,cup,15,rxplus,61,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_061/025.png
1539,None of the Above,31S7M7DAHJPNYY9GHRKJSYHB04GLTL,3V5Q80FXI1QFLFN7I81PK9AQ5WF230,AX7K5UODLEK72,2480928141005643538,cup,15,rxplus,67,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_067/025.png
1540,None of the Above,374UMBUHO8OUVUFA4ERKPFRO6V2CTW,3T111IHZ5IPI41T8E7H0CULKHG29R0,AX7K5UODLEK72,-3392747361571596880,cup,15,rxplus,73,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_073/025.png
1541,Cup,3X0EMNLXFSOS2BS3EED5AXEG2ZWVP8,3IAEQB9FMIJZFNNBPHW8LPCR0G6WDH,A3FPKH2F4IACUQ,1276038689141574910,cup,15,rxplus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_085/025.png
1542,None of the Above,3OLZC0DJ9ME0LP5Z1JNL10D4GL2VIX,3YDTZAI2W1FTEQOFZI6UPVSRRQB14H,AX7K5UODLEK72,-7286057448743366477,cup,15,rxplus,91,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_091/025.png
1543,None of the Above,3HJ1EVZS3RIT2F6Z7WBOWXMCCXS3RC,3GS6S824SUW81ZEOEBABHUOLEKENWW,AX7K5UODLEK72,-4040834620139790125,cup,15,rxplus,97,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_097/025.png
1544,Spoon,301KG0KXAFKRS3WD7RLPZJFEJAU2H3,326O153BMMX5YN1K4H22ZJ5RSBOED3,AX7K5UODLEK72,6003071207059584806,cup,15,rxplus,109,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_109/025.png
1545,None of the Above,3SU800BH99RDP84I91IPEG27TO9UQ9,3WETL7AQWX77KC6U0R3NIGD2P66534,A3FPKH2F4IACUQ,-4540729453561578514,cup,15,rxplus,115,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_115/025.png
1546,Mug,33IXYHIZC8HF8T5BHQDJEGI1RU2E2Z,3IGI0VL64BJ0WQ5MNPJ100BZBIZNO4,AYS8A6E6H121A,-1358048073746311688,cup,15,rxplus,121,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_121/025.png
1547,None of the Above,3WKGUBL7T2L3HDUQ2QJBKQ5JK5Y4L7,3U4J9857OIARABOQ3DXQYJPA33OB7N,AX7K5UODLEK72,-5663784707585698658,cup,15,rxplus,127,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rxplus_127/025.png
1548,Cup,3PIOQ99R81LSMBRQT9Q8AM72ODNNUG,34V1S5K3GW0PIIVOMJE21ZUOLTM960,AX7K5UODLEK72,4254465928407969354,cup,15,ryminus,1,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_001/025.png
1549,Mug,33QQ60S6BVHP1FZJS3OAZABPGKBU0B,3S06PH7KSV36EM78ST7NSZMX43LD1N,AX7K5UODLEK72,-4078787127644801991,cup,15,ryminus,7,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_007/025.png
1550,None of the Above,3RIHDBQ1OHXHZ706H949ESTCPFBMHE,31LVTDXBLB9D53UH34KQH3CFHAKLRA,AX7K5UODLEK72,-666340188146141507,cup,15,ryminus,13,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_013/025.png
1551,Mug,33KMQD9OGMD1LFN70UG84X7SGNJ77L,3W92K5RLWYGRWL8DK19T1B5LFPMV5B,AX7K5UODLEK72,2031515413608552159,cup,15,ryminus,19,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_019/025.png
1552,Mug,3MDKGGG62TM5FD69UNEH3FZEA9R6TY,3SNVL38CI8RYFVNG07IUD80ES9EKC2,A3FPKH2F4IACUQ,2097439018752621927,cup,15,ryminus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_031/025.png
1553,Mug,3LOJFQ4BP0E5X3V1A1838UMA8IMDKQ,31N2WW6R9VPZM9ZJ63GW4S4FDZX3FV,AX7K5UODLEK72,7969542879453742916,cup,15,ryminus,37,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_037/025.png
1554,Mug,32LAQ1JNUCOQHOWAQ5CKJLDUDV9TUN,3UJ1CZ6IZLOB4TR9Q64OQOLEHM4S5I,AX7K5UODLEK72,-2509489563110239691,cup,15,ryminus,43,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_043/025.png
1555,Mug,3BAKUKE4AKBXSCSKKSX5847FEDER18,3R2PKQ87N07KIM9JDTRW3OQDUJQMI8,AX7K5UODLEK72,5486015868385278711,cup,15,ryminus,55,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_055/025.png
1556,Mug,3Q7TKIAPPW9GH9DJV1K4NUZPXITLD3,3300DTYQT6GZNW5P938MZICQCRRQE1,AX7K5UODLEK72,-1816358220850264081,cup,15,ryminus,61,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_061/025.png
1557,None of the Above,3O71U79SSEO6PGEMS3G8I60EYQTMS0,3UN61F00H0OZ3ERWBH4J0EGIVKYR56,AX7K5UODLEK72,-8298748170265812178,cup,15,ryminus,67,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_067/025.png
1558,Airplane,3P0I4CQYW16NW0G7PO5M7ZS4Z32WO2,3OS4RQUCRDE4P43WLWV2MB2R2STBFG,AX7K5UODLEK72,-1422840950191456733,cup,15,ryminus,73,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_073/025.png
1559,Mug,386659BNUOG9SI8LQFEQO86S5NF01J,3HYA4D452VIA1R30232RLIZN8MNF2P,AX7K5UODLEK72,-5953183569183440544,cup,15,ryminus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_085/025.png
1560,Mug,3V0TR1NRWD1MLU3M5ZULBCP8QT0A4W,3L4PIM1GQXFX521GMJ9GBBEBPOIYR6,AX7K5UODLEK72,4233255891160460604,cup,15,ryminus,91,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_091/025.png
1561,None of the Above,3UXQ63NLBDLN2CFZH5TYS4BPUXFBLK,3SLE99ER0RCAULUWM8P9P3I9DWCZBE,AGQKBH53S12SZ,-1692839446070894732,cup,15,ryminus,97,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_097/025.png
1562,Mug,3VP28W7DVQJXKI8J1863J9D8O4FFZP,3P59JYT76PJKKWL1XN7G2MEOYUJ2T5,AX7K5UODLEK72,457975754177390793,cup,15,ryminus,109,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_109/025.png
1563,None of the Above,307FVKVSZUE42S5OYWI11LNIPLU47Z,3NPI0JQDAS4GC3M7ZLISYZMH94CTPK,AYS8A6E6H121A,4235451805759545375,cup,15,ryminus,115,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_115/025.png
1564,None of the Above,3EN4YVUOVFROKPU0JG931MPP9BZJX0,3UXUOQ9OKIWMR1JYXZXU3854MM17AP,AX7K5UODLEK72,-2199401995374937488,cup,15,ryminus,121,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_121/025.png
1565,Mug,3GMLHYZ0MHWMYAV40BZJR259SXPYUF,3YMTUJH0DWFUNA0O11Q4V1BMI7F4T1,A34RGSBBFQ6HI1,8568063618922509459,cup,15,ryminus,127,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryminus_127/025.png
1566,Mug,3RKHNXPHHZVRE56NWWYSIUQYUIHUKH,3YJ6NA41JFFMY0Q2NR4OWTZ8B2KPJA,AX7K5UODLEK72,-4023877224642777364,cup,15,ryplus,1,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_001/025.png
1567,Cup,3J9UN9O9K6RGNZOPG4KWS82EZ4F0JN,3XXU1SWE8QU89QJEC0CLOTVHE810AO,AX7K5UODLEK72,1091601781987000888,cup,15,ryplus,7,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_007/025.png
1568,None of the Above,3MIVREZQWKXZMCZ6FNEN8TT9RXBQK8,3GD6L00D3WW9IGDL5M6QBP9RCG51MI,AGQKBH53S12SZ,5398785788395872942,cup,15,ryplus,13,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_013/025.png
1569,Cup,3E6L1VR4YZLVW8O8Z39SMBKDJ0K6FR,384PI804XW0C9M58T0YC9TPN0E1S05,A3FPKH2F4IACUQ,-944755516397788589,cup,15,ryplus,19,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_019/025.png
1570,None of the Above,3VEI3XUC0UW094BM5U8V90PDHTJRPB,3GGAI1SQEZXT5JNJLJVASLSIHE7MC7,AX7K5UODLEK72,-5498967067445238252,cup,15,ryplus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_031/025.png
1571,Mug,3LAZVA75OLQ1KKI0B4GFJSCFVW72OQ,3PDJHANYK9FIXOD7KV2UEGSC35EH6F,AX7K5UODLEK72,5774753244711132313,cup,15,ryplus,37,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_037/025.png
1572,Ball,37MQ8Z1JRHVDEYM2HRPDLJAH966Y2X,3UXUOQ9OKIWMR1JYXZXU3854LLM7A7,AX7K5UODLEK72,6577175035254334605,cup,15,ryplus,43,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_043/025.png
1573,Mug,3UQVX1UPGVGGH3QH9JE4TRGXXTR02Y,3PMBY0YE2B2EYZ4PWAR5NZMYGEP9CH,AX7K5UODLEK72,-5831446342444366382,cup,15,ryplus,55,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_055/025.png
1574,Mug,3BC9H1KCZXBZQEK9VBEK9QQ6DD1YWF,3I7DHKZYGRZ20OMNKM4PJP2ZRV25F1,AX7K5UODLEK72,-1842542202841183584,cup,15,ryplus,61,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_061/025.png
1575,Mug,3DFYDSXB3ZZW3L05EBYGHFQLFTGJU6,3XM0HYN6NOYENK4A9QTXZDMG6U9EPZ,AX7K5UODLEK72,-7183790472527224371,cup,15,ryplus,67,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_067/025.png
1576,Mug,30Z7M1Q8V1JN4VQOH2KYSO5DSFVA82,3L6L49WXW4WS28PY0586SL5825E45X,AX7K5UODLEK72,4100318223294862483,cup,15,ryplus,73,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_073/025.png
1577,Mug,37PGLWGSKW5M5EBN2F9EZR2N0NUKIZ,32Q90QCQ1WKDCT7UWYOP3W0HCKHEKC,AX7K5UODLEK72,-2440944454233436127,cup,15,ryplus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_085/025.png
1578,Cup,3OCZWXS70R6LDWYQGV2LPIBXK1VL5V,3N4BPTXIOCRU1P4GMY3U7EMKZ9VKUM,A3FPKH2F4IACUQ,-4670649280102776595,cup,15,ryplus,91,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_091/025.png
1579,Mug,3FO95NVK6FZXMWREXBCP45UO4DQSRS,3B837J3LDSV09GP7NDHRTPQA83MRSL,AYS8A6E6H121A,-1369012195630721587,cup,15,ryplus,97,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_097/025.png
1580,Mug,32PT7WK7EPEZ15NUPVG4R858XW13D6,3AMYWKA6YFLSP5ZUO8XKYPPDGSAO6V,AX7K5UODLEK72,7824902547892726366,cup,15,ryplus,109,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_109/025.png
1581,Mug,3XUSYT70JW03KDOX68YLPA71UKGD0K,38JBBYETQS9SYRIRB619WFBLFYF4E0,AX7K5UODLEK72,-2734791114493782829,cup,15,ryplus,115,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_115/025.png
1582,Mug,3IZVJEBJ7DJ11PF80F3ZP30VV5C6ZD,3PB5A5BD0Z5N1SW1JZP4ZUG7JGH7G1,AX7K5UODLEK72,2785975094140930070,cup,15,ryplus,121,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_121/025.png
1583,Mug,3UDTAB6HI9YRHNBGUSTJ3EOB3Z090Y,3L6L49WXW4WS28PY0586SL5825G45Z,AX7K5UODLEK72,545721948430516236,cup,15,ryplus,127,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/ryplus_127/025.png
1584,Cup,306W7JMRZ1XSN5VGNGKUNZPJAXIB80,3OJSZ2ATDWVPLV7H236DVXPIU8657N,A3FPKH2F4IACUQ,-3629442712781208904,cup,15,rzminus,1,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_001/025.png
1585,None of the Above,3A3KKYU7Q6GZWXVVC8Q9FV3Z43MMWC,3WJ1OXY92EFQRFOH74P0H81ZW588AB,AX7K5UODLEK72,-1161489314567954514,cup,15,rzminus,7,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_007/025.png
1586,None of the Above,3MJ9GGZYP65CIGOZ1LBXIXSA6F3A2Z,3YWRV122CWYA6O2FD96RH9DT38GU8P,AGQKBH53S12SZ,8394099718444227742,cup,15,rzminus,13,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_013/025.png
1587,Mug,31KSVEGZ47RQTD8NHGMQ1UX9AQMWRB,39JEC7537Y0CV6HSZBW1FHBV76EVCP,AX7K5UODLEK72,-39169110127770323,cup,15,rzminus,25,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_025/025.png
1588,None of the Above,3N7PQ0KLJ8O4TB1ULQROXQNTX81E39,3PJUZCGDJAFCMWECFYB0LDQFQN489A,AGQKBH53S12SZ,-1339109161646959913,cup,15,rzminus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_031/025.png
1589,None of the Above,3ZUE82NE1D0I0M7WSI6Q6PG4PV88FD,379J5II41SFOWZPCHY0QIWDW1KKELD,AGQKBH53S12SZ,-106313952195059377,cup,15,rzminus,37,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_037/025.png
1590,Cup,3EGKVCRQGZR72BMY0KIOMCDL3CLBYE,3R3YRB5GRJ2OPCVUA7Q5D0JOUX4UAK,A3FPKH2F4IACUQ,5204981904917424733,cup,15,rzminus,49,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_049/025.png
1591,None of the Above,3RWB1RTQEMMURZWQ6L2VIJU8R1V8PG,336KAV9KYURG1IKV7TUFA363DWX2YQ,AGQKBH53S12SZ,8756471795626663030,cup,15,rzminus,55,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_055/025.png
1592,None of the Above,3TCFMTM8IHNGOSBZ52I47WZ72LX213,3N1FSUEFL9ZN6L4RFBQPQXT0FMCD4E,AX7K5UODLEK72,2280594954689749666,cup,15,rzminus,67,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_067/025.png
1593,Cup,3S8A4GJRE62KS5AYZIEW4XNZ7U7V63,34MAJL3QP8MPOT2UMMKDDO7OPAM439,A3FPKH2F4IACUQ,-377932419522159511,cup,15,rzminus,73,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_073/025.png
1594,Mug,37SDSEDIOC1RA7DOLJR5HNCAOLQ81D,3W92K5RLWYGRWL8DK19T1B5LGQWV5O,AX7K5UODLEK72,-3581815482739877671,cup,15,rzminus,85,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_085/025.png
1595,Cup,3M0556244VJ33TU0YKV9OM6ZEQ8NFH,3YJ6NA41JFFMY0Q2NR4OWTZ8C3XJPK,A3FPKH2F4IACUQ,-5888487449275569713,cup,15,rzminus,91,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_091/025.png
1596,None of the Above,3UXQ63NLBDLN2CFZH5TYS4BPUXFLBU,3U0SRXB7CH43T3X2FH05UVG4L4BRN6,AGQKBH53S12SZ,-5486836944899577621,cup,15,rzminus,103,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_103/025.png
1597,Mug,3XD2A6FGGQTRIWVS3UC3DKUUYRKS95,30BXRYBRP8WGR3SDBDFYCARPR7LHWU,AX7K5UODLEK72,7589858931445818192,cup,15,rzminus,109,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_109/025.png
1598,Ball,37AQKJ12U0NBHBHLQ0MAEPRSUH1TTV,3Q5C1WP23Q0BA9SFDNP4UNY5QLM15Z,AX7K5UODLEK72,-6532890467534705809,cup,15,rzminus,115,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_115/025.png
1599,Mug,3KI0JD2ZV4HIHF92HKBGYJ7WLC076N,37Q970SNZI7CGBQQPJ2CNY8X45T1S0,A3FPKH2F4IACUQ,8482914432567146680,cup,15,rzminus,127,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_127/025.png
1600,None of the Above,3G57RS03IK4FCACI6PKGAMCOE1252O,3ATTHHXXWENVCY8NR0T5E56B0M1XIR,AGQKBH53S12SZ,-6256553784589936643,cup,15,rzminus,133,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_133/025.png
1601,Mug,3JYPJ2TAZL736E6DEZ81SBBUE59FP5,3LOZAJ85YHCR1DUL2X8DRPZUCRBX2Q,AX7K5UODLEK72,8165170860896954325,cup,15,rzminus,139,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzminus_139/025.png
1602,None of the Above,3GITHABAD1KJ2ZIOAPG243CA5M22NB,3OONKJ5DKGIYVHGPKZES95B5TS7BOM,AGQKBH53S12SZ,6467780488760331686,cup,15,rzplus,1,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzplus_001/025.png
1603,None of the Above,3EAWOID6NWWPEUOJXTYFVWD8URK0V6,34X6J5FLPXX7YCRHN4JDWYPIGYXQJT,AGQKBH53S12SZ,7383903429294122002,cup,15,rzplus,7,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzplus_007/025.png
1604,None of the Above,3MZ3TAMYUOM8SIOISZIB03O1VFOIRQ,33OOO72IVLKXIED3UGWMEZNAALNTCW,AGQKBH53S12SZ,4334408763885968418,cup,15,rzplus,13,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzplus_013/025.png
1605,Cup,3R0WOCG22P8J0Z0D4FC5EHV8A9JDUM,3SKRO2GZ75QESSDIKATAWCHNNAZ1K0,A22VGT2F28LTWC,-5495324872469465191,cup,15,rzplus,19,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzplus_019/025.png
1606,Mug,3OEWW2KGRMAONUGG8T0WFB3JSNWODL,3A7Y0R2P2SNR79ST9IE5Q6LBD1RXJ4,AX7K5UODLEK72,7290440472104233677,cup,15,rzplus,31,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzplus_031/025.png
1607,Mug,3HXCEECSRPS3K9PE6YYR8UKOUF5YZ5,3JW0YLFXRXFYOTN26C1YDD1C6VXWW8,AX7K5UODLEK72,3223267158562833027,cup,15,rzplus,37,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzplus_037/025.png
1608,None of the Above,3G57RS03IK4FCACI6PKGAMCOE1325M,3VD82FOHKUNH5M8VYZANKPHNBDFOCE,AGQKBH53S12SZ,-3516865501351667055,cup,15,rzplus,43,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzplus_043/025.png
1609,Mug,3RWB1RTQEMMURZWQ6L2VIJU8R1WP8Y,3EJPLAJKEQF4O9D1QH81ENWH0WEZ69,AYS8A6E6H121A,1349374574487177985,cup,15,rzplus,55,25,/media/tengyu/DataU/Data/Toybox/squares_same_nview/cup/test/15/rzplus_055/025.png
